language	gold_label	sentence1	sentence2	promptID	pairID	genre	source_dataset
es	entailment	Sí, no lo hago bien, ¿qué es lo que pasó en la derrota en diciembre pasado? ¿o por cuántos votos? ¿o por unos pocos cientos de votos?	Perdió no por muchos votos.	351_xnli.dev	1052_xnli.dev	telephone	xnli.dev
es	contradiction	Solo a unas manzanas en la trasera del Malecen hay una creciente cantidad de clubes únicos con un toque más urbano.	La colección de palos es aburrida e igual que las otras.	1133_xnli.dev	3398_xnli.dev	travel	xnli.dev
es	neutral	¡Las maravillosas conexiones formadas cada día son posibles gracias al apoyo de las operaciones de la Sociedad por parte de organizaciones como la suya!	Sin tu organización, estas asombrosas conexiones no se habrían llegado a formarse nunca.	1864_xnli.dev	5592_xnli.dev	letters	xnli.dev
es	contradiction	La presencia de Bugsy Siegel y Kid Twist en nuestra historia reciente no significa que seamos personas duras.	Bugsy Siegel y Kid Twist son parte de nuestra historia y eso significa que somos duros.	2153_xnli.dev	6457_xnli.dev	slate	xnli.dev
es	entailment	Tus palabras se han enfadado con él.	No le gustó lo que dijiste.	914_xnli.dev	2740_xnli.dev	fiction	xnli.dev
es	contradiction	Su ayuda hoy nos permitirá fortalecer aún más la herencia filantrópica de los Estados Unidos al expandir los cruciales programas educativos, de liderazgo y de divulgación del Centro.	No planeamos expandirnos en absoluto.	1826_xnli.dev	5476_xnli.dev	letters	xnli.dev
es	entailment	Los críos estamos construyendo nuestro mundo juntos, literalmente.	Cada ser viviente afecta el mundo en que vivimos	691_xnli.dev	2071_xnli.dev	oup	xnli.dev
es	entailment	Durante este año fiscal y el siguiente, la escuela de derecho deberá absorber las reducciones según la apropiación estatal y unos mayores costes sanitarios, con un total de más de 400 000 $.	El colegio de abogados tiene que lidiar con recortes de presupuesto.	1995_xnli.dev	5983_xnli.dev	letters	xnli.dev
es	entailment	¿No es extraño que no prestemos atención a uno de los rasgos más profundos del mundo que tenemos en frente de nuestra nariz colectiva?	¿No miramos algo tan increíble?	582_xnli.dev	1745_xnli.dev	oup	xnli.dev
es	entailment	Pero Pitt, aunque lo compartió, fue rápido en obedecer.	Pitt siguió rápidamente la orden.	851_xnli.dev	2553_xnli.dev	fiction	xnli.dev
es	contradiction	Los críos estamos construyendo nuestro mundo juntos, literalmente.	La gente no vive en el mundo, está compuesto solo de animales y plantas.	691_xnli.dev	2073_xnli.dev	oup	xnli.dev
es	contradiction	Limpia las palabras en su fragmento, también.	Al pasar, no barres nada.	2407_xnli.dev	7221_xnli.dev	verbatim	xnli.dev
es	contradiction	Parte de los esfuerzos del Centro es atender directamente las necesidades de las comunidades capacitando a las personas que son responsables de mantener la filantropía en las bases.	El centro se enfoca en ayudar a otros continentes.	1977_xnli.dev	5930_xnli.dev	letters	xnli.dev
es	entailment	McCoy invita a apoyar a la Fundación de la empresa con la cantidad de 10 000 $.	McCoy está solitando una ayuda de 10 000 $.	1942_xnli.dev	5825_xnli.dev	letters	xnli.dev
es	entailment	El habla inglesa ya está recargada con palabras superfluas que nunca deberían haberse aceptado y que incluso ahora se debería rechazar.	Hay muchas palabras en inglés que deben ser removidas del idioma.	2492_xnli.dev	7476_xnli.dev	verbatim	xnli.dev
es	neutral	La cooperación entre el programa y las divisiones de integridad es el medio por el cual se abordan los asuntos emergentes.	Los dos grupos trabajaron juntos para asegurarse de que no faltaba ninguna pieza importante.	1417_xnli.dev	4250_xnli.dev	government	xnli.dev
es	neutral	Brendan Gill, el antiguo director ejecutivo del grupo Bexar County, dijo que desde entonces ve la fusión como un movimiento positivo para South Texas.	Brendan Gill ganó dinero con la fusión.	1471_xnli.dev	4413_xnli.dev	government	xnli.dev
es	entailment	Pero tienen un nombre secreto y privado que sigue siendo un secreto familiar.	Esta familia tiene un secreto que permanece escondido.	2321_xnli.dev	6963_xnli.dev	verbatim	xnli.dev
es	contradiction	Si hay suficientes personas que compran este libro, será necesaria una segunda edición pronto que, se espera, incluirá algunas de las recomendaciones anteriores (no estas).	Pase lo que pase, el libro sólo necesitará un lanzamiento.	2420_xnli.dev	7260_xnli.dev	verbatim	xnli.dev
es	entailment	Por el contrario, el impacto del volumen es mayor en los EE. UU. que en Francia porque los EE. UU. tienen densidades postales más bajas y una mayor variación en los volúmenes.	Hay un impacto mucho mayor de volumen en los Estados Unidos.	1405_xnli.dev	4215_xnli.dev	government	xnli.dev
es	neutral	Esta es una curva de demanda, condicionada a la restricción de que el descuento sigue siendo el mismo, bajo qué condición ningún remitente cambiará a la realización de tareas compartidas.	La curva de demanda no cambiará este mes.	1385_xnli.dev	4155_xnli.dev	government	xnli.dev
es	neutral	Aunque este planteamiento les resulte bastante razonable a los naturalistas, es uno de los planteamientos más controversiales para reconciliar la fe y la razón.	Es difícil reconciliar fe y razón.	2101_xnli.dev	6302_xnli.dev	slate	xnli.dev
es	entailment	Así como Ross, Mehta lucha por expresar las virtudes inefables de William Shawn.	Tanto Mehta como Ross tienen dificultades para expresar las virtudes de Willliam Shawn.	2127_xnli.dev	6379_xnli.dev	slate	xnli.dev
es	entailment	En su propio interés ilustrado, cuentan con el apoyo de esta incipiente organización, sabiendo que beneficiaría a la ciudad en su conjunto.	Apoyaban a la organización porque sabían que aportaría beneficios a la ciudad.	1861_xnli.dev	5583_xnli.dev	letters	xnli.dev
es	neutral	Las disputas cogieron el tono de una lucha de clase.	Peleaban por lo ricos que eran los directores ejecutivos.	746_xnli.dev	2236_xnli.dev	oup	xnli.dev
es	neutral	El aumento de la población es como la polución a la inversa.	La polución es un factor limitante para el crecimiento de la población.	2048_xnli.dev	6142_xnli.dev	slate	xnli.dev
es	neutral	Por el contrario, el impacto del volumen es mayor en los EE. UU. que en Francia porque los EE. UU. tienen densidades postales más bajas y una mayor variación en los volúmenes.	El impacto en Francia está aumentando.	1405_xnli.dev	4214_xnli.dev	government	xnli.dev
es	neutral	Las palabras que no encajan no se pueden devolver.	Algunas palabras no encajan en el puzzle.	2467_xnli.dev	7400_xnli.dev	verbatim	xnli.dev
es	contradiction	Este es el sustento legal del abrazo nostálgico del Juez Anthony Kennedy a los derechos de los estados.	Kennedy apoya los derechos federales.	2043_xnli.dev	6127_xnli.dev	slate	xnli.dev
es	neutral	El director aún no tiene una estrategia para quitar la información o compartir barreras y (más de dos años desde el 9/11) solo ha citado a un grupo de trabajo sobre el tema.	El director no se creía que las barreras de intercambio de información se tuvieran que eliminar completamente.	1715_xnli.dev	5144_xnli.dev	nineeleven	xnli.dev
es	contradiction	Fue ella ahora la que la defendía, su voz temblaba con indignación.	¡La mujer estaba tan encantada que se quedó sin palabras!	820_xnli.dev	2460_xnli.dev	fiction	xnli.dev
es	entailment	bueno, definitivamente los mantendremos pobres y pisoteados e indefensos	Nuestras acciones les impiden mejorar.	493_xnli.dev	1477_xnli.dev	telephone	xnli.dev
es	contradiction	Sin embargo, el USDA argumenta que lo que se necesita es más poder de aplicación, y con ese fin, está avanzando un proyecto de ley diseñado para ampliar su autoridad.	El USDA considera que necesitan una aplicación más flexible.	2061_xnli.dev	6183_xnli.dev	slate	xnli.dev
es	contradiction	Tus palabras se han enfadado con él.	Él realmente disfrutó de lo que dijiste.	914_xnli.dev	2742_xnli.dev	fiction	xnli.dev
es	neutral	La Figura 6 muestra los costos unitarios promedio generados con la función de costo para el USPS.	El coste medio del servicio de correos está reflejado en el gráfico 6 y representa todos los beneficios.	1448_xnli.dev	4342_xnli.dev	government	xnli.dev
es	entailment	Los EE. UU. no eran una fuente primaria de recursos para Al Qaueda, aunque algunos fondos recabados en los EE. UU. pudieron haber llegado a Al Qaeda o sus grupos afiliados.	Estados Unidos puede haber dado dinero a Al Qaeda.	1644_xnli.dev	4932_xnli.dev	nineeleven	xnli.dev
es	entailment	Lo más importante es el hecho de que asistir a una representación en el IRT no es solo una excursión.	Asistir a una actuación en el IRT no es solo un paseo divertido por el parque.	1757_xnli.dev	5269_xnli.dev	letters	xnli.dev
es	contradiction	La historia de la portada de Time es el programa de 12 pasos de Bill Gates para triunfar en la era digital.	Kim Kardashian escribió la historia de portada de la revista Time sobre los 12 pasos necesarios para el éxito en la era digital.	2021_xnli.dev	6061_xnli.dev	slate	xnli.dev
es	entailment	La gran depresión llegó a California con fuerza.	California estuvo muy afectada por la mala economía.	1213_xnli.dev	3637_xnli.dev	travel	xnli.dev
es	contradiction	Sí, dijo Ogle, eso es verdad. Pero había algunos que todavía estaban en rebelión abierta y franca contra la línea de acción.	Ogle nunca mencionó que hubiera nadie a quien no gustara el curso actual.	954_xnli.dev	2860_xnli.dev	fiction	xnli.dev
es	contradiction	Mi esperanza es que hayas sido muy bendecido y alentado por este problema.	Sé que este problema te causa desesperación, pero espera por tus vacaciones.	1766_xnli.dev	5297_xnli.dev	letters	xnli.dev
es	neutral	Las maravillosas conexiones que se forjan cada día son posibles gracias al apoyo de las operaciones de la Sociedad.	La Sociedad ayuda a las personas a encontrar personas que también estén interesadas en las artes.	1988_xnli.dev	5964_xnli.dev	letters	xnli.dev
es	neutral	Lo que pienso de usted puede ser muy poco para usted, señor. Esto fue un golpe desarmado.	Puede que te importe lo que pienso de ti.	961_xnli.dev	2882_xnli.dev	fiction	xnli.dev
es	neutral	Las esperanzas han aumentado, y también se han desvanecido, sobre los cítricos y la piña de las Bahamas.	Aunque las piñas sabían muy bien, los costos de envío eran demasiado altos para llevarlas al mercado.	1013_xnli.dev	3037_xnli.dev	travel	xnli.dev
es	neutral	Después de exigir repetidamente que Sudán dejase de apoyar a grupos terroristas, en 1993 el gobierno de Estados Unidos designó al país como un estado patrocinador del terrorismo.	Sudán apoyaba a terroristas con pago de dinero y entrenamiento.	1690_xnli.dev	5068_xnli.dev	nineeleven	xnli.dev
es	neutral	En el medio de la plaza todavía hay sombra y un jardín de flores en donde los lugareños y los visitantes se reúnen para el almuerzo o la cena.	La gente se alinea para comer en el jardín.	1220_xnli.dev	3659_xnli.dev	travel	xnli.dev
es	neutral	La presencia de Bugsy Siegel y Kid Twist en nuestra historia reciente no significa que seamos personas duras.	La presencia de estos raperos en nuestra historia no garantiza que seamos duros.	2153_xnli.dev	6459_xnli.dev	slate	xnli.dev
es	entailment	Limpia las palabras en su fragmento, también.	También elimina palabras cuando pasa.	2407_xnli.dev	7219_xnli.dev	verbatim	xnli.dev
es	neutral	No estás seguro de que has sido claro del lado de quién estás.	No sabemos a quién apoyas en las elecciones.	2066_xnli.dev	6197_xnli.dev	slate	xnli.dev
es	neutral	Así como Ross, Mehta lucha por expresar las virtudes inefables de William Shawn.	Las virtudes inefables de William Shawn son difíciles de expresar para cualquiera.	2127_xnli.dev	6381_xnli.dev	slate	xnli.dev
es	neutral	Los periódicos locales y las pocas emisoras satelitales influyentes, como Al Jazeera, a menudo refuerzan el tema yihadista que retrata a Estados Unidos como antimusulmán.	Algunos periódicos de Arizona parecen antimusulmanes.	1608_xnli.dev	4823_xnli.dev	nineeleven	xnli.dev
es	contradiction	No se deben pasar por alto los destellos de sabiduría.	Los destellos de sabiduría no tienen ninguna importancia.	2441_xnli.dev	7321_xnli.dev	verbatim	xnli.dev
es	entailment	Al pasar por ellos, es posible que veas una vieja chimenea que se rompe sobre la línea de los árboles, una señal muy fuerte de que el pueblo alguna vez formó parte de una hacienda.	Las chimeneas indican que el pueblo formaba parte de una hacienda.	1106_xnli.dev	3318_xnli.dev	travel	xnli.dev
es	contradiction	Lo que pienso de usted puede ser muy poco para usted, señor. Esto fue un golpe desarmado.	Definitivamente deberías preocuparte por lo que pienso de ti.	961_xnli.dev	2883_xnli.dev	fiction	xnli.dev
es	contradiction	La gran depresión llegó a California con fuerza.	La economía de California siempre ha prosperado.	1213_xnli.dev	3638_xnli.dev	travel	xnli.dev
es	entailment	El segundo nivel de falsedad es que Brock defiende a Hillary sólo para elevar su propio escándalo de propiedad.	El siguiente nivel de mentiras va a ser uno en el que Brock defiende a Hillary para agrandarse a sí mismo.	2167_xnli.dev	6501_xnli.dev	slate	xnli.dev
es	neutral	el último contrato que se le concedió a Virginia tiene una demanda contra Gratin para que deje de construir porque se obtuvo de forma fraudulenta o algo parecido, como sabes	Los contratos han levantado muchas banderas rojas con los abogados.	500_xnli.dev	1499_xnli.dev	telephone	xnli.dev
es	entailment	El crecimiento económico es parte fundamental de la creatividad del universo como un todo.	Uno no puede separar el crecimiento económico del universo.	681_xnli.dev	2043_xnli.dev	oup	xnli.dev
es	neutral	Y en realidad no lo entendió.	Desgraciadamente, ella no pudo entender claramente debido a una barrera del idioma.	35_xnli.dev	103_xnli.dev	facetoface	xnli.dev
es	neutral	Por ejemplos, los empleados deberían tener que usar una tarjeta de crédito designada por la agencia para ciertos gastos, como los hoteles.	Los empleados necesitaban cargar toda su comida a la tarjeta.	1300_xnli.dev	3899_xnli.dev	government	xnli.dev
es	entailment	El movimiento islámico, que nació sobre 1940, es un producto del mundo moderno, influenciado por conceptos marxistas-leninistas sobre organización revolucionaria.	Los conceptos marxistas-leninistas se incorporaron al movimiento islamista.	1502_xnli.dev	4504_xnli.dev	nineeleven	xnli.dev
es	neutral	Al pasar por ellos, es posible que veas una vieja chimenea que se rompe sobre la línea de los árboles, una señal muy fuerte de que el pueblo alguna vez formó parte de una hacienda.	La chimenea, entre otras cosas, indica que el pueblo solía ser parte de una hacienda.	1106_xnli.dev	3317_xnli.dev	travel	xnli.dev
es	entailment	Las maravillosas conexiones que se forjan cada día son posibles gracias al apoyo de las operaciones de la Sociedad.	La Sociedad contribuye mucho a las conexiones que se hacen.	1988_xnli.dev	5962_xnli.dev	letters	xnli.dev
es	contradiction	La relación entre derechos y libertad se da la vuelta de esta manera.	Los derechos y la libertad no están conectados en absoluto.	585_xnli.dev	1754_xnli.dev	oup	xnli.dev
es	contradiction	Al pasar por ellos, es posible que veas una vieja chimenea que se rompe sobre la línea de los árboles, una señal muy fuerte de que el pueblo alguna vez formó parte de una hacienda.	La chimenea no es un indicador de que la aldea solía ser parte de una hacienda.	1106_xnli.dev	3316_xnli.dev	travel	xnli.dev
es	entailment	Es el deber de un CIO gestionar las expectativas y ayudar a asegurar que todos los miembros de una organización CIO comprenda con claridad sus responsabilidades.	El CIO tiene muchas funciones, entre ellas la gestión de las expectativas y el asegurarse que los miembros comprendan sus responsabilidades.	1276_xnli.dev	3826_xnli.dev	government	xnli.dev
es	contradiction	Esperamos con interés su apoyo continuo y trabajar aún más estrechamente con usted y su personal este año y en el año fiscal 2002.	Tenemos la intención de cortar nuestra relación con su organización con efecto inmediato.	1377_xnli.dev	4129_xnli.dev	government	xnli.dev
es	entailment	La cooperación entre el programa y las divisiones de integridad es el medio por el cual se abordan los asuntos emergentes.	Los dos grupos trabajan juntos.	1417_xnli.dev	4251_xnli.dev	government	xnli.dev
es	entailment	Louisa May Alcott y Nathaniel Hawthorne vivían en la calle Pinckney. Y Beacon Street se enorgullecía de contar con el historiador William Prescott. Oliver Wendell Holmes la apodó “la soleada calle que alberga a los pocos elegidos”.	Hawthorne vivió en Pinckney Street.	1082_xnli.dev	3246_xnli.dev	travel	xnli.dev
es	entailment	Tu resolución me libró de un horrible peligro, admitió.	Ella le había dicho que la resolución era lo que se necesitaba para alejarla del peligro.	838_xnli.dev	2513_xnli.dev	fiction	xnli.dev
es	neutral	Me sorprendió la mención de Rebecca Christian en Blessed Be the Words That Bind '[XVI, 3] de la canción de Vikki Carr,' Is That All There Is '?	Rebecca explicó que no entendía las palabras porque yo era un bufón ignorante.	2320_xnli.dev	6960_xnli.dev	verbatim	xnli.dev
es	entailment	Los periódicos locales y las pocas emisoras satelitales influyentes, como Al Jazeera, a menudo refuerzan el tema yihadista que retrata a Estados Unidos como antimusulmán.	Algunos periódicos difunden la retórica antimusulmana.	1608_xnli.dev	4824_xnli.dev	nineeleven	xnli.dev
es	contradiction	Cuando el cupón de viajes se está procesando, el sistema automatizado puede comparar la información de los cargos actuales que procesa la empresa de la tarjeta de crédito con los que figuran en el cupón.	Cuando se utiliza el comprobante de viaje, el sistema entra en panico y deja de funcionar.	1325_xnli.dev	3975_xnli.dev	government	xnli.dev
es	entailment	Por ejemplo, en GGD, se realizó un estudio de diseño como un trabajo separado, culminando.	Un estudio de diseño se realizó de forma aislada.	1269_xnli.dev	3806_xnli.dev	government	xnli.dev
es	contradiction	No estás seguro de que has sido claro del lado de quién estás.	Es obvio a quién apoyas.	2066_xnli.dev	6196_xnli.dev	slate	xnli.dev
es	entailment	49 Una prima salarial permite a los skimmers obtener una ventaja de eficiencia / costo simplemente pagando el salario prevaleciente.	Los clonadores pueden avanzar pagando lo mismo que el resto.	1299_xnli.dev	3896_xnli.dev	government	xnli.dev
es	entailment	La acústica dentro del sepulcro es muy precisa, exagerando el sonido de los visitantes que se aproximan.	La acústica hace que las cosas suenen fuerte.	1111_xnli.dev	3333_xnli.dev	travel	xnli.dev
es	entailment	Los vertederos de la historia están llenos de ruinas.	La evidencia son los restos en el vertedero de la historia.	2069_xnli.dev	6207_xnli.dev	slate	xnli.dev
es	entailment	Brendan Gill, el antiguo director ejecutivo del grupo Bexar County, dijo que desde entonces ve la fusión como un movimiento positivo para South Texas.	A Brendan Gill le gusta la fusión	1471_xnli.dev	4412_xnli.dev	government	xnli.dev
es	entailment	Fue claro que la agencia líder de respuesta fue el Departamento de Bomberos de Nueva York, y que las otras agencias locales, federales, biestatales y estatales que respondieron actuaron en un rol de apoyo.	Muchas agencias dieron su apoyo al FDNY en su respuesta.	1616_xnli.dev	4846_xnli.dev	nineeleven	xnli.dev
es	entailment	Su ayuda hoy nos permitirá fortalecer aún más la herencia filantrópica de los Estados Unidos al expandir los cruciales programas educativos, de liderazgo y de divulgación del Centro.	Podrías ayudarnos a expandir nuestros programas de alcance.	1826_xnli.dev	5478_xnli.dev	letters	xnli.dev
es	contradiction	El dedicado personal profesional, encabezado por Philip Zelikow, ha contribuido con innumerables horas a la finalización de este informe, dejando a un lado otros esfuerzos importantes para asumir esta tarea tan demandante.	El equipo se abalanzó sobre los datos para acabar el informe rápidamente.	1665_xnli.dev	4994_xnli.dev	nineeleven	xnli.dev
es	neutral	He mandado enviar por usted, Capitán Blood, debido a ciertas noticias que me acaban de llegar.	Las noticias que recibí me afectaron hasta lo más hondo.	791_xnli.dev	2373_xnli.dev	fiction	xnli.dev
es	entailment	Las palabras suaves y cálidas de los niños nos permiten calmar nuestros temores sobre los ordenadores que se bloquean, explotan y suspenden.	Las palabras de los niños son suaves y cálidas, lo que calma nuestros temores sobre ordenadores que se estropean, bombardean y abortan.	2423_xnli.dev	7268_xnli.dev	verbatim	xnli.dev
es	neutral	El martes, Bush advirtió: Con demasiada frecuencia, en asuntos sociales, mi partido ha pintado una imagen de Estados Unidos inclinándose hacia Gomorra.	Bush no está de acuerdo con la forma en que su partido refleja el panorama.	2165_xnli.dev	6493_xnli.dev	slate	xnli.dev
es	contradiction	Las palabras suaves y cálidas de los niños nos permiten calmar nuestros temores sobre los ordenadores que se bloquean, explotan y suspenden.	Las palabras de los niños alivian los accidentes, las bombas y las interrupciones en las computadoras.	2423_xnli.dev	7267_xnli.dev	verbatim	xnli.dev
es	neutral	RH-II etiqueta esta expresión actual como proveniente de South Midland y del sur de los Estados Unidos y significa estar al borde de.	Esta expresión fue importada a los Estados Unidos de la jerga criolla.	2433_xnli.dev	7299_xnli.dev	verbatim	xnli.dev
es	entailment	Se llevaron a Joe con ellos, y mi abuelita dijo que en la casa era un momento triste porque, ya sabes, todo el mundo echaba de menos a Joe y que no sabían qué hacer.	Todos en la casa estaban abatidos porque extrañaban mucho a Joe.	89_xnli.dev	265_xnli.dev	facetoface	xnli.dev
es	contradiction	¿Qué aspecto de nuestra política exterior teme más Richard Clarkede que quede congelado o sea abandonado mientras los civiles son asesinados en Ruanda o sean congelados mientras los civiles son asesinados en Kosovo?	Clarke sabe que todo estará bien.	2161_xnli.dev	6483_xnli.dev	slate	xnli.dev
es	neutral	Las montañas robustas de Serra de Tramuntana se arrastran al mar tan marcadamente aquí que hay pocos puntos de acceso y un solo puerto y muelle de cualquier tamaño a lo largo de la costa.	Las montañas fácilmente tienen deslizamientos porque los puertos no se construyen fácilmente allí.	1043_xnli.dev	3127_xnli.dev	travel	xnli.dev
es	contradiction	Las palabras que no encajan no se pueden devolver.	Todas las palabras son adecuadas.	2467_xnli.dev	7399_xnli.dev	verbatim	xnli.dev
es	neutral	28 En algunos casos son necesarios cortes más largos.	A veces necesitas apagar la energía por más tiempo.	1456_xnli.dev	4368_xnli.dev	government	xnli.dev
es	entailment	Las palabras que no encajan no se pueden devolver.	Algunas palabras no encajan.	2467_xnli.dev	7401_xnli.dev	verbatim	xnli.dev
es	entailment	El martes, Bush advirtió: Con demasiada frecuencia, en asuntos sociales, mi partido ha pintado una imagen de Estados Unidos inclinándose hacia Gomorra.	Bush advirtió en un día de la semana que su partido a menudo generaba una imagen sobre cuestiones sociales.	2165_xnli.dev	6494_xnli.dev	slate	xnli.dev
es	entailment	No estás seguro de que has sido claro del lado de quién estás.	No sabemos a quién apoyas.	2066_xnli.dev	6198_xnli.dev	slate	xnli.dev
es	neutral	El habla inglesa ya está recargada con palabras superfluas que nunca deberían haberse aceptado y que incluso ahora se debería rechazar.	Los expertos han identificado cincuenta palabras diferentes que no deberían formar parte del lenguaje.	2492_xnli.dev	7475_xnli.dev	verbatim	xnli.dev
es	contradiction	Por lo tanto, es posible seleccionar los bocados de información necesarios en entornos ruidosos, si se tienen en cuenta las expresiones faciales, los gestos y otras pistas contextuales que se toman en cuenta.	La clara comunicación verbal es la única manera de obtener información	2384_xnli.dev	7150_xnli.dev	verbatim	xnli.dev
es	contradiction	Otros simplemente se maravillarán con el uso del lenguaje y se preguntarán dónde termina nuestro lado analítico y comienza nuestro lado emocional.	Esta pieza no es más que un análisis analítico seco.	2356_xnli.dev	7067_xnli.dev	verbatim	xnli.dev
es	contradiction	Que él lo haga no creo que haga la más mínima diferencia, dijo su señoría de forma grave.	Su señoría creía que cualquiera de las dos opciones habría tenido un impacto sustancial.	908_xnli.dev	2723_xnli.dev	fiction	xnli.dev
es	neutral	Y, eh, si se elevase y siguiera elevándose, haría «güis» y como se te arrancara la cabeza.	Si hay una oleada de electricidad, es muy peligroso para cualquiera que esté cerca.	212_xnli.dev	634_xnli.dev	facetoface	xnli.dev
es	entailment	Sí, dijo Ogle, eso es verdad. Pero había algunos que todavía estaban en rebelión abierta y franca contra la línea de acción.	A algunos no les gustó la idea del curso actual y la refutaron explícitamente.	954_xnli.dev	2861_xnli.dev	fiction	xnli.dev
es	entailment	Al estallar la guerra, la reputación de Canadá de recibir inmigrantes y refugiados de todo el mundo se vio empañada por el bloqueo de comunistas y judíos de la Alemania de Hitler.	Canadá era conocido por dar la bienvenida a inmigrantes y refugiados.	1127_xnli.dev	3380_xnli.dev	travel	xnli.dev
es	entailment	Un caballero está ligado a su corcel a través del latín caballus (caballo).	El mismo nombre de un caballero indica su conexión con su caballo.	2284_xnli.dev	6851_xnli.dev	verbatim	xnli.dev
es	neutral	Más fría aún y más distante que nunca se alzó la voz de su señoría.	Como su señoría, él no mostró piedad con sus sujetos.	874_xnli.dev	2620_xnli.dev	fiction	xnli.dev
es	contradiction	Sí, siempre dije que si moría, bien, siempre dije que si moría, volvería como perro que sería la mejor manera de ser	No creo en ningún tipo de vida después de la muerte.	496_xnli.dev	1486_xnli.dev	telephone	xnli.dev
es	neutral	¿No es extraño que no prestemos atención a uno de los rasgos más profundos del mundo que tenemos en frente de nuestra nariz colectiva?	¿No miramos ese famoso edificio?	582_xnli.dev	1746_xnli.dev	oup	xnli.dev
es	neutral	Los EE. UU. no eran una fuente primaria de recursos para Al Qaueda, aunque algunos fondos recabados en los EE. UU. pudieron haber llegado a Al Qaeda o sus grupos afiliados.	Gran Bretaña también le dio dinero a Al Qaeda.	1644_xnli.dev	4930_xnli.dev	nineeleven	xnli.dev
es	neutral	Necesitamos estos recursos adicionales para continuar nuestros esfuerzos para fortalecer aún más la GAO y ser una organización modelo para el resto del gobierno federal y las organizaciones responsables de rendir cuentas en todo el mundo.	Queremos fortalecer la GAO porque tiene muchos problemas en este momento.	1425_xnli.dev	4274_xnli.dev	government	xnli.dev
es	entailment	Necesitamos estos recursos adicionales para continuar nuestros esfuerzos para fortalecer aún más la GAO y ser una organización modelo para el resto del gobierno federal y las organizaciones responsables de rendir cuentas en todo el mundo.	Queremos hacer GAO más fuerte.	1425_xnli.dev	4275_xnli.dev	government	xnli.dev
es	entailment	Tienes el descaro de reprenderme porque no te cojo las manos cuando sé cómo están manchadas; ¿cuando sé que eres un asesino y algo peor? La miró con la abierta.	Eligió no coger sus manos porque estaban manchadas con un delito.	767_xnli.dev	2300_xnli.dev	fiction	xnli.dev
es	entailment	28 En algunos casos son necesarios cortes más largos.	A veces se necesitan interrupciones más largas.	1456_xnli.dev	4367_xnli.dev	government	xnli.dev
