language	gold_label	sentence1	sentence2	promptID	pairID	genre	source_dataset
es	neutral	Los acertijos son tanto divertidos como educativos.	Los acertijos son muy difíciles de resolver.	716_xnli.dev	2148_xnli.dev	oup	xnli.dev
es	entailment	exacto, y me sentí muy halagado hasta que me dijo que la compañía con la que estaba	Ella me hizo sentir bien hasta que descubrí con quién estaba.	325_xnli.dev	975_xnli.dev	telephone	xnli.dev
es	entailment	Antes de darme una bofetada, ¿por qué no me dejas tomarme primero un buen vaso de chocolate con leche?	Me gustaría un vaso de leche con chocolate.	77_xnli.dev	230_xnli.dev	facetoface	xnli.dev
es	neutral	No. La sangre cerró su telescopio.	La sangre provenía del ojo de una persona que había mirado en el telescopio.	878_xnli.dev	2632_xnli.dev	fiction	xnli.dev
es	contradiction	En este caso, el nivel de diferencia es 9a, lo que es igual a la diferencia en coste de 6a aumentado por un incremento del 50 %.	9a no es la diferencia de velocidad.	1475_xnli.dev	4423_xnli.dev	government	xnli.dev
es	entailment	Lo que Herrnstein y Murray usaron para medir el coeficiente intelectual es en realidad una medida de educación así como de inteligencia.	Herrnstein y Murray usaron educación e inteligencia para determinar el coeficiente intelectual.	2232_xnli.dev	6694_xnli.dev	slate	xnli.dev
es	neutral	Práctica 4: Gestionar el riesgo sobre una base continua	Este ejercicio se debe finalizar y entregar antes de que acabe la semana.	1290_xnli.dev	3870_xnli.dev	government	xnli.dev
es	entailment	La naturaleza igualmente caprichosa de las definiciones contraviene la descripción.	Las definiciones son además muy extravagantes.	2372_xnli.dev	7115_xnli.dev	verbatim	xnli.dev
es	entailment	¿Estás diciendo que los profesores o los padres...?	¿Son los maestros o los padres?	276_xnli.dev	827_xnli.dev	telephone	xnli.dev
es	entailment	Seguía siendo una zona cultural, pero los suburbios aún eran la forma dominante.	La mayor parte de la zona era zona residencial periférica.	135_xnli.dev	405_xnli.dev	facetoface	xnli.dev
es	entailment	702 / 369-1540) la cafetería más antigua de Las Vegas y, según algunos, sigue siendo la mejor con toda su gloria bohemia.	En Las Vegas hay una cafetería que es más antigua que el resto.	1089_xnli.dev	3266_xnli.dev	travel	xnli.dev
es	entailment	La misma insinuación de que Hillary Rodham Clinton podría tener algo que aprender de la Princesa Diana fue lo suficientemente intrigante como para hacerme hacer clic en Hillary y Di de Margaret Carlson.	Hillary Rodham Clinton podría aprender de la princesa Diana.	2205_xnli.dev	6614_xnli.dev	slate	xnli.dev
es	entailment	Espero que sigas siendo un contribuyente e incluso consideres honrar nuestros 25 años contando historias aumentando tu donación en $25 este año.	Por favor, este año aumente el importe de sus donativos en 25 $.	1812_xnli.dev	5434_xnli.dev	letters	xnli.dev
es	neutral	Pero su trabajo en el banco afecta a las vidas de los desfavorecidos, como los llama Zelon, uno por uno.	Su trabajo como juez ayudó a las minorías pobres en Nueva York.	1309_xnli.dev	3925_xnli.dev	government	xnli.dev
es	entailment	Esperamos con interés un debate nacional sobre los temas que hemos recomendado, y nos comprometemos a participar activamente en él.	Nos gustaría debatir las recomendaciones.	1558_xnli.dev	4674_xnli.dev	nineeleven	xnli.dev
es	entailment	La parte era, había 158 partes y tuvimos que dividirla, volver a unirla, dividirla y nunca cometer un error.	Tuvimos que desarmarlo y volver a montarlo.	94_xnli.dev	280_xnli.dev	facetoface	xnli.dev
es	entailment	Pero la pregunta ni siquiera puede hacerse cuando se pierden los detalles.	No puede responder la pregunta cuando los detalles no están establecidos correctamente.	2418_xnli.dev	7254_xnli.dev	verbatim	xnli.dev
es	entailment	Desvío para ver la mansión diseñada por McKim Mead	McKim Mead diseñó la mansión.	1134_xnli.dev	3400_xnli.dev	travel	xnli.dev
es	contradiction	¿Así que se quedó en Augusta después de eso?	Sé que abandonó Augusta inmediatamente.	201_xnli.dev	603_xnli.dev	facetoface	xnli.dev
es	contradiction	Él creía que había suficiente causa probable para una orden penal en ese momento.	Fue convencido de que no ocurría nada sospechoso.	1630_xnli.dev	4889_xnli.dev	nineeleven	xnli.dev
es	entailment	Este hombre nació en Alemania, es rico, educado, viajó mucho ...	El hombre rico, educado y que ha viajado mucho nació en Alemania.	2166_xnli.dev	6497_xnli.dev	slate	xnli.dev
es	neutral	Presidente del consejo de administración	Quien durante mucho tiempo ha sido Presidente de la Junta Directiva.	1869_xnli.dev	5607_xnli.dev	letters	xnli.dev
es	contradiction	Descubrimos que era una aeronave U2, pero no pudimos, no podíamos decir nada sobre lo que era; nada a nuestras esposas, niños, o a nadie.	Le dijimos a todo el mundo todo acerca del asunto.	175_xnli.dev	524_xnli.dev	facetoface	xnli.dev
es	entailment	Claro, las conversaciones de Linda Tripp no la hacen parecerse a Simone de Beauvoir hablando de su relación con Jean-Paul Sartre.	Las conversaciones del viaje se pueden escuchar.	2039_xnli.dev	6116_xnli.dev	slate	xnli.dev
es	entailment	Sí, sí, sí, ya sabes, ni siquiera me importaría tanto si tuvieran una corporación financiada.	Si la corporación fuera financiada, no me molestaría.	300_xnli.dev	900_xnli.dev	telephone	xnli.dev
es	contradiction	El estadio en sí, y el tipo de actividad que se hacía allí, se llamaron agon, una palabra griega que originalmente significaba simplemente competición, pero que ha dado nuestra palabra agonía.	La palabra agon originalmente significaba dolor y sufrimiento en griego	2440_xnli.dev	7320_xnli.dev	verbatim	xnli.dev
es	neutral	Están dentro del alcance, gritó Ogle.	Ogle dijo que estaban al alcance del oído.	790_xnli.dev	2369_xnli.dev	fiction	xnli.dev
es	contradiction	Bazofia, por supuesto, es una designación del lenguaje para 'inútil, asqueroso y no apto para el consumo humano', como la porquería de los cerdos.	Las tonterias comúnmente son usadas para describir las cosas más importantes y sensatas.	2448_xnli.dev	7343_xnli.dev	verbatim	xnli.dev
es	neutral	Es un servicio respetable.	Es un servicio honorable porque trata sobre salvar vidas.	839_xnli.dev	2516_xnli.dev	fiction	xnli.dev
es	contradiction	La policía dijo que habían sentenciado a medio hermano y media hermana de JonBenet Ramsey como sospechosos de su asesinato, evidentemente porque ambos estaban fuera de la ciudad cuando se cometió el crimen.	Hay suficiente evidencia para arrestar al medio hermano de Jon Benet Ramsey como el asesino.	2063_xnli.dev	6189_xnli.dev	slate	xnli.dev
es	entailment	Me temo que creo que su nombre era Anderson, era el caballero que corrió para un tique independiente contra Reagan y	Anderson se enfrentó contra Reagan como un independiente.	396_xnli.dev	1187_xnli.dev	telephone	xnli.dev
es	contradiction	Aunque las estrategias de financiación pueden mejorarse, se dispone de fondos para esta labor.	No hay fondos disponibles para el trabajo.	1253_xnli.dev	3758_xnli.dev	government	xnli.dev
es	neutral	Es una medida de seguridad para la gente ordinaria ¿ pero el presidente llevará una cartera?	El presidente podría llevar una billetera.	2174_xnli.dev	6522_xnli.dev	slate	xnli.dev
es	neutral	No hay diferencias en las pruebas de logro académico entre los compañeros de clase más jóvenes y los mayores.	Si bien los resultados de las pruebas para los compañeros de clase jóvenes y mayores son los mismos, los compañeros más jóvenes terminan la prueba más rápido	537_xnli.dev	1609_xnli.dev	oup	xnli.dev
es	entailment	y que lo que pienso que va a ser realmente interesante es lo que hacemos sobre ello, quiero decir que vamos a tener que cambiar a la gente que nos representa	Debemos cambiar a aquellos que nos representan.	265_xnli.dev	795_xnli.dev	telephone	xnli.dev
es	entailment	Cuando llegó a los sesenta años, en 1895, Skeat dio la impresión de que estaba empezando a tomarse menos en serio estos asuntos	A medida que Skeat creció, tuvo la sensación de que se tomaba estos asuntos menos.	2260_xnli.dev	6779_xnli.dev	verbatim	xnli.dev
es	contradiction	John Burke (Alabama) revisa y analiza otros relatos contemporáneos y descubre que Boswell no solo es el más preciso, sino que lo utiliza para demostrar el carácter de Johnson, mientras que otros simplemente vendían cotilleos literarios.	John Burke ignora las cuentas.	2493_xnli.dev	7478_xnli.dev	verbatim	xnli.dev
es	entailment	Tu nombre u otra inscripción de tu elección estará grabada en una placa y.	En la placa se pondrá tu nombre o tu mensaje.	1982_xnli.dev	5946_xnli.dev	letters	xnli.dev
es	neutral	La tercera parte informó al mostrador de polícia que los trabajadores habían recibido previamente un aviso contrario del Departamento de Bomberos de Nueva York, que solo pudo llegar a través del 911.	La policía les ordenaba a los civiles que evacuaran el área mientras el departamento de bomberos les decía que esperaran el rescate.	1586_xnli.dev	4758_xnli.dev	nineeleven	xnli.dev
es	entailment	Se evacuó la terminal y la policía encontró partes misceláneas de armas, munición de pistola y parafernalia militar en las bolsas que el hombre había facturado.	La policía encontró varios artículos en las maletas documentadas del hombre después de que la terminal fuera evacuada.	1588_xnli.dev	4763_xnli.dev	nineeleven	xnli.dev
es	contradiction	eh-eh es gracioso y yo supongo que me gustan principalmente los espectáculos divertidos en su mayoría	No me gustan los espectáculos divertidos.	359_xnli.dev	1075_xnli.dev	telephone	xnli.dev
es	contradiction	Los activos acumulados pueden generar ingresos en forma de intereses y dividendos que a su vez pueden preservarse.	Los activos te hacen perder dinero con el interés.	1483_xnli.dev	4447_xnli.dev	government	xnli.dev
es	neutral	Permíteme mostrarte cómo los estadounidenses ven tu desempeño como un abogado independiente.	El pueblo estadounidense no estuvo satisfecho con su desempeño como asesor independiente.	2110_xnli.dev	6330_xnli.dev	slate	xnli.dev
es	neutral	Un instrumento clave usado por cada empresa para asegurar que el diseño de un producto era estable hacia el final de la fase de integración de producto era una demostración que el diseño encontraría exigencias.	Cada compañía tiene una llave diferente.	1466_xnli.dev	4397_xnli.dev	government	xnli.dev
es	entailment	No sabía para qué iba ni nada, así que iba a informarmar a un lugar designado en Washington.	No estaba muy seguro de lo que iba a hacer, así que fui a Washington, donde me asignaron informar.	6_xnli.dev	18_xnli.dev	facetoface	xnli.dev
es	entailment	El primer equipo de la NYPD ESU entró en el vestíbulo del West Street de la North Tower y está preparado para empezar a escalar alrededor de las 9:15 A.M.	La torre aún estaba en pie a las 9:15 AM.	1747_xnli.dev	5241_xnli.dev	nineeleven	xnli.dev
es	neutral	pero sé que en algunas, en muchas áreas rurales, no son tan buenos	Son todos buenos en las zonas urbanas.	353_xnli.dev	1058_xnli.dev	telephone	xnli.dev
es	neutral	En un principio, esta propuesta provocó algunas burlas por parte de los analistas cuyo desprecio por Forbes es bastante obvio.	A la mayoría de la gente no le gusta Forbes.	2173_xnli.dev	6518_xnli.dev	slate	xnli.dev
es	contradiction	Era en lo que teníamos a Rudolph Anderson, una formulación de tres U2.	A Rudolph Anderson no se le podía encontrar en ninguna parte, así que solo teníamos un U2.	47_xnli.dev	139_xnli.dev	facetoface	xnli.dev
es	contradiction	Nuestro zoo fue diseñado usando el conceptos de biomas, que simulan los hábitats naturales en los que viven los animales.	En nuestro zoo, creemos que los habitats artificiales son mejores que los naturales.	1783_xnli.dev	5348_xnli.dev	letters	xnli.dev
es	entailment	Es una medida de seguridad para la gente ordinaria ¿ pero el presidente llevará una cartera?	¿Crees que el Presidente lleva cartera?	2174_xnli.dev	6520_xnli.dev	slate	xnli.dev
es	entailment	Tal vez ella le dijo a todos los demás y yo no estaba prestando atención en ese momento en particular.	No la oí cuando se lo dijo a los demás.	39_xnli.dev	115_xnli.dev	facetoface	xnli.dev
es	entailment	19 Asumiendo cuatro meses de trabajo previo a la asignación del contrato, habrían sido necesarios 13 meses para modernizar este calentador 675 MWe.	Necesitó 13 meses en total para actualizar la caldera.	1278_xnli.dev	3834_xnli.dev	government	xnli.dev
es	contradiction	Umeda marca el extremo norte del distrito de negocios y de entretenimiento, al que popularmente se le conoce como Kita (que significa simplemente Norte), y es la esencia misma del ajetreo moderno de Osaka.	Umeda no es parte del distrito de entretenimiento.	1059_xnli.dev	3175_xnli.dev	travel	xnli.dev
es	entailment	Y, oye, de hecho dejaron de visitar a la familia porque estaban decididos que iban a ser blancos.	Ya no visitaban a la familia.	13_xnli.dev	38_xnli.dev	facetoface	xnli.dev
es	neutral	Las cercanas calles Mallorca, Valencia, y Provenaa también están llenas de tiendas interesantes.	Todas las tiendas sirven la mejor comida de la ciudad.	1132_xnli.dev	3394_xnli.dev	travel	xnli.dev
es	entailment	Mi otro argumento es que, para ser un éxito total, un diccionario de este tipo requiere mucho más que las habilidades académicas de un especialista en nombres de lugares.	Se requiere un diccionario más que habilidades especializadas.	2458_xnli.dev	7373_xnli.dev	verbatim	xnli.dev
es	entailment	No tienes que quedarte allí.	Puedes irte.	65_xnli.dev	194_xnli.dev	facetoface	xnli.dev
es	neutral	El distinguido presidente de la Asociación Dental de Indiana representará la primera asociación dental estatal del país en completar tal compromiso con su escuela dental.	La asociación dental estatal de Indiana ha prometido 1 millón de dólares a la escuela dental.	1951_xnli.dev	5853_xnli.dev	letters	xnli.dev
es	contradiction	¿Acampas en la naturaleza?	¿Fuiste al campamento interior?	374_xnli.dev	1121_xnli.dev	telephone	xnli.dev
es	neutral	has leído The firm	¿Te gustaría tomar prestada mi copia de La firma para leerla?	326_xnli.dev	978_xnli.dev	telephone	xnli.dev
es	entailment	Hoy en día se llama Parque del Templo del Cielo (Tiantan Gongyuan).	El Parque del Templo del Cielo es nuevo.	1207_xnli.dev	3619_xnli.dev	travel	xnli.dev
es	neutral	Centrelink determinó que también en Australia el 65 por ciento de sus pagos incorrectos prevenibles 13 se relacionan con la declaración incorrecta del ingreso por el cliente o beneficiario.	Centrelink pide a sus clientes que introduzcan los datos de forma cuidadosa cuando declaren sus ganancias.	1482_xnli.dev	4444_xnli.dev	government	xnli.dev
es	neutral	Pero considera pan y mantequilla.	Piensa en el desafío del pan y la mantequilla Wonder.	565_xnli.dev	1693_xnli.dev	oup	xnli.dev
es	entailment	Cuando la bola cayó, un gran letrero se iluminó y se transmitió en cada 2000 Discover Card.	La señal se iluminó.	2186_xnli.dev	6557_xnli.dev	slate	xnli.dev
es	contradiction	RH-II etiqueta esta expresión actual como proveniente de South Midland y del sur de los Estados Unidos y significa estar al borde de.	Esta expresión del sur de los Midlands significa tengo hambre.	2433_xnli.dev	7298_xnli.dev	verbatim	xnli.dev
es	entailment	En la avenida principal de ese jardín, que estaba bordeada de palmeras y sándalo, había visto a la señorita Bishop sola.	La señorita Bishop estaba sola en el jardín.	863_xnli.dev	2587_xnli.dev	fiction	xnli.dev
es	contradiction	Hace unos años yo estudiaba allí y pasé un semestre estudiando en el extranjero, en Londres	Nunca había estudiado en el extranjero antes.	399_xnli.dev	1196_xnli.dev	telephone	xnli.dev
es	contradiction	Algunos propietarios de instalaciones han sido innovadores en sus planes de construcción para minimizar el tiempo de espera.	Los propietarios de las instalaciones no están interesados en minimizar el tiempo de inactividad.	1294_xnli.dev	3881_xnli.dev	government	xnli.dev
es	neutral	Lo más decente y sensato que se puede hacer es decírselo al presidente.	El presidente se sorprenderá y se enfadará por esta noticia.	2139_xnli.dev	6417_xnli.dev	slate	xnli.dev
es	neutral	Las palabras son, en general, antiguas.	La palabra promedio tiene más de cien años.	2367_xnli.dev	7101_xnli.dev	verbatim	xnli.dev
es	neutral	Hay una horca esperando a este granuja en Port Royal. La sangre habría intervenido, pero Lord Julian se lo impidió.	Entre los dominios de Lord Julián está Port Royal, una ciudad comercial que es un centro de actividades de la región.	776_xnli.dev	2327_xnli.dev	fiction	xnli.dev
es	entailment	Práctica 4: Gestionar el riesgo sobre una base continua	El capítulo cuatro contiene un ejercicio práctico sobre cómo tratar el riesgo.	1290_xnli.dev	3868_xnli.dev	government	xnli.dev
es	contradiction	Los miembros de los clubes de automóviles se llaman clubbers, y compiten por trofeos, paseos en caravanas de coches y, a menudo, eventos de recaudación de fondos.	Los miembros de los clubes de automóviles no montan.	623_xnli.dev	1868_xnli.dev	oup	xnli.dev
es	neutral	Al parecer, Paul considera que Alan Greenspan es un ideólogo que controla de verdad la tasa de desempleo según los dictados de alguna teoría económica.	Paul piensa que Alan Greenspan es el economista más inteligente que conoce.	2028_xnli.dev	6084_xnli.dev	slate	xnli.dev
es	neutral	Blood rompió el sello y leyó.	Blood es un hombre.	862_xnli.dev	2584_xnli.dev	fiction	xnli.dev
es	contradiction	Por supuesto, allí me preguntaron por qué había ido.	Me preguntaron por qué me había quedado en casa.	217_xnli.dev	651_xnli.dev	facetoface	xnli.dev
es	entailment	¿Acampas en la naturaleza?	¿Asististe al campamento en el desierto?	374_xnli.dev	1120_xnli.dev	telephone	xnli.dev
es	contradiction	Nos enseñan a ser resueltos, implacables e ingeniosos.	Ser resolutivo, constante e ingenioso son destrezas que no se pueden enseñar, sino que son meramente instintivas.	2378_xnli.dev	7133_xnli.dev	verbatim	xnli.dev
es	neutral	Con los otros hemos hecho con algunos amigos una especie de Día de la Madre donde tomaron turnos.	Unos amigos se turnaban para servir el brunch del Día de la Madre.	435_xnli.dev	1305_xnli.dev	telephone	xnli.dev
es	contradiction	En la grava en la parte trasera de la cueva, había un coche negro abollado y una boya de pesca de color rosa brillante, pequeñas como juguetes contra las rocas.	El enorme tamaño del coche hizo que la roca pareciera una pequeña piedra.	2261_xnli.dev	6783_xnli.dev	verbatim	xnli.dev
es	neutral	Así, uno tiene un poema romántico escrito en latín en el que la primera línea contiene las palabras para hombre y mujer en los extremos opuestos de la línea.	La historia de amor representada en el poema latino explica la razón de la distancia entre el hombre y las mujeres en el medio de la primera frase.	2385_xnli.dev	7154_xnli.dev	verbatim	xnli.dev
es	entailment	y más o menos me gusta la alubia carilla pero no creo que sea una cadena	El Black Eyed Pea es agradable, creo que es corporativo.	308_xnli.dev	924_xnli.dev	telephone	xnli.dev
es	entailment	Y él dijo: Mamá, estoy en casa.	Le dijo a su madre que había llegado a casa.	1_xnli.dev	3_xnli.dev	facetoface	xnli.dev
es	neutral	sí, debes haber tenido uno inalámbrico	Es posible que haya tenido uno con un cable opcional.	273_xnli.dev	819_xnli.dev	telephone	xnli.dev
es	entailment	RH-II etiqueta esta expresión actual como proveniente de South Midland y del sur de los Estados Unidos y significa estar al borde de.	Según RH-II, esta expresión significa estar al borde de.	2433_xnli.dev	7297_xnli.dev	verbatim	xnli.dev
es	entailment	El último domingo, 18 de junio, llovió y redujo drásticamente la asistencia al Festival de mitos, folclore e historia, Keepers of the Lore/Joseph Campbell, de este año.	Llovió el domingo pasado.	1829_xnli.dev	5487_xnli.dev	letters	xnli.dev
es	entailment	etiquétalos o te dirán qué hacer; te dirán qué hacer, pero tendrás que hacerlo todo por ti mismo	Después de que te digan qué hacer, sigue adelante y hazlo por ti mismo.	382_xnli.dev	1144_xnli.dev	telephone	xnli.dev
es	contradiction	Lo que comenzó como un grupo itinerante de actores en 1973 que actuó para estudiantes en ciudades como Gary , Elkhart y Terre Haute, el programa educativo de la IRT hoy en día	No había actores en Indiana en los años 70.	1830_xnli.dev	5488_xnli.dev	letters	xnli.dev
es	entailment	Ve más allá de estas vistas a la casa de los siete tejados de Nathaniel Hawthorne.	Hay muchas más vistas que contemplar.	1022_xnli.dev	3065_xnli.dev	travel	xnli.dev
es	contradiction	Me temo que creo que su nombre era Anderson, era el caballero que corrió para un tique independiente contra Reagan y	Anderson venció a Reagan.	396_xnli.dev	1186_xnli.dev	telephone	xnli.dev
es	neutral	Otra derrota importante tuvo lugar en Rocroi, en Flanders, en 1643, cuando las tropas españolas, que nunca recuperaron su antigua gloria, fueron dirigidas por los franceses.	Rocroi vio a 1000 soldados españoles muertos.	1229_xnli.dev	3686_xnli.dev	travel	xnli.dev
es	neutral	El buen Dr. Spooner, un hombre amable de pelo blanco y rostro angelical, sirvió en la New College durante medio siglo como académico distinguido y administrador capaz.	El Dr. Spooner fue el miembro más antiguo de la Nueva Universidad.	2263_xnli.dev	6789_xnli.dev	verbatim	xnli.dev
es	entailment	Aprender a ubicarse en el lugar de la otra persona.	Aprende a experimentar lo que experimenta otro.	1949_xnli.dev	5845_xnli.dev	letters	xnli.dev
es	contradiction	Se observaron diferencias importantes, no obstante, cuando...	No hubo absolutamente ninguna diferencia detectable.	1372_xnli.dev	4115_xnli.dev	government	xnli.dev
es	entailment	La última oración Suponemos, por supuesto, que no ha enviado este ensayo a otra parte.	Suponemos que usted no ha presentado este ensayo a nadie más.	2279_xnli.dev	6835_xnli.dev	verbatim	xnli.dev
es	contradiction	Los ingresos de Civic provienen de casas completas, talleres y programas de capacitación, alquiler de instalaciones, fundaciones, patrocinadores corporativos y contribuciones individuales de partidarios como usted.	Nadie nos da nada, pero tenemos suficiente dinero, así que está bien.	1897_xnli.dev	5689_xnli.dev	letters	xnli.dev
es	entailment	-concibe, diseña y cose a mano preciosos atuendos, como los vestidos de época de Mary Todd en Abe Lincoln, Illinois, o los vestidos de baile que se lucen en el evento 'A Christmas Carol'.	Los trajes fueron confeccionados a mano.	1793_xnli.dev	5379_xnli.dev	letters	xnli.dev
es	neutral	Esa puede ser nuestra torre de control, sugiere a Vance, señalando a una esquina en una estantería.	Los niños juegan con aviones de juguete	656_xnli.dev	1966_xnli.dev	oup	xnli.dev
es	contradiction	El teatro profesional y producido ha marcado la diferencia para niños como Becky, Stephanie, Marcus, Emily y otros compañeros de clase en todo el estado de Indiana.	Ojalá pudiéramos permitirnos crear producciones teatrales totalmente profesionales, pero nunca tuvimos fondos aquí en Indiana.	1968_xnli.dev	5904_xnli.dev	letters	xnli.dev
es	neutral	La alfombra azul oscuro muestra el blasón del Sello Presidencial a todo color dentro de un círculo de 50 estrellas blancas.	La alfombra tiene un diámetro de seis pies.	1874_xnli.dev	5622_xnli.dev	letters	xnli.dev
es	contradiction	Un instrumento clave usado por cada empresa para asegurar que el diseño de un producto era estable hacia el final de la fase de integración de producto era una demostración que el diseño encontraría exigencias.	Las empresas no usan llaves.	1466_xnli.dev	4396_xnli.dev	government	xnli.dev
es	neutral	Entre 1936 y 1940, Grecia estuvo bajo la dictadura militar de Ioannis Metaxas, al que se lr recuerda por el rotundo echi (no) que dio en respuesta al ultimátum de Mussolini para que se rindiera en 1940.	La economía de Grecia no le fue tan bien bajo la dictadura militar de Metaxas.	1030_xnli.dev	3090_xnli.dev	travel	xnli.dev
es	neutral	Las fachadas que se desmoronan de los apartamentos, hoteles y tiendas de gangas en sótanos están en la línea Karl-Marx-Allee, que se encuentran al sureste de Alex.	Karl-Marx-Allee ha visto días mejores.	1055_xnli.dev	3163_xnli.dev	travel	xnli.dev
es	neutral	y, mmm..., fueron dos mil quinientas personas cuando me uní y, mmm...	Creo que cuando me uní había al menos unas cuantas personas que conocía.	390_xnli.dev	1169_xnli.dev	telephone	xnli.dev
es	contradiction	Por ejemplo, en GGD, se realizó un estudio de diseño como un trabajo separado, culminando.	Nunca se realizó un estudio de diseño.	1269_xnli.dev	3805_xnli.dev	government	xnli.dev
es	entailment	El Ballet de San Francisco tiene su temporada principal durante la primavera en la Opera House pero también ofrece actuaciones durante el mes de diciembre.	El Ballet de San Francisco actúa más de una temporada.	1008_xnli.dev	3024_xnli.dev	travel	xnli.dev
es	neutral	Pero mi trabajo era colocar paracaídas y chalecos salvavidas en el momento de cargar y despegar hacia un lugar extranjero.	Envié las cajas a Japón.	28_xnli.dev	83_xnli.dev	facetoface	xnli.dev
es	contradiction	Claramente los niños de hoy pasan demasiadas horas frente al televisor, una circunstancia que restringe el tiempo disponible para actividades con los padres, jugar, leer y otras actividades que merecen la pena.	La televisión no se ha inventado aún, por lo que la mayoría de los niños pasa mucho tiempo leyendo.	722_xnli.dev	2165_xnli.dev	oup	xnli.dev
es	contradiction	Bueno, no hay nadie ahí para ayudarme.	Hay mucha gente que me puede ayudar allí.	117_xnli.dev	350_xnli.dev	facetoface	xnli.dev
es	entailment	Por lo tanto, mientras protegen nuestra patria, los estadounidenses deben ser conscientes de las amenazas a las libertades personales y civiles vitales.	Los estadounidenses deberían prestar atención a las amenazas a nuestras libertades.	1525_xnli.dev	4575_xnli.dev	nineeleven	xnli.dev
es	entailment	Busque el próximo poema de Emily Dickinson, Todo lo que realmente necesito saber en Poesía lo aprendí en Microsoft.	Dickinson escribía poemas.	2112_xnli.dev	6336_xnli.dev	slate	xnli.dev
es	entailment	Si el escudo rojo del Ejército de Salvación pudiese hablar, podría contarte cómo hace poco ayudamos a un hombre con diabetes a conseguir la insulina que necesitaba.	El Ejército de Salvacíón dona dinero para la gente que lo necesita.	1908_xnli.dev	5723_xnli.dev	letters	xnli.dev
es	entailment	Entonces, bueno, de todos modos, estos son los tres, eh, los pilotos U2 que están en la oficina del presidente Kennedy en Washington con el general May.	Este es el general May y tres pilotos de U2 en la oficina del presidente Kennedy.	76_xnli.dev	228_xnli.dev	facetoface	xnli.dev
es	entailment	Como consecuencia, tuvo un aumento de sueldo y otras prestaciones remuneradas aumentaron considerablemente, aproximadamente de unos 465 $ al mes a 3925 $, manteniéndose en ese nivel hasta diciembre de 2000.	El recibió un gran aumento en el sueldo y subsidios.	1689_xnli.dev	5065_xnli.dev	nineeleven	xnli.dev
es	entailment	Si es un error hacer un encargo al Capitán Blood, el error no es mío.	Pudo haber habido un error al darle al Capitán Blood su comisión.	892_xnli.dev	2674_xnli.dev	fiction	xnli.dev
es	neutral	parece que, potencialmente, solo está empeorando, esto...	Está empeorando poco a poco.	375_xnli.dev	1123_xnli.dev	telephone	xnli.dev
