language	gold_label	sentence1	sentence2	promptID	pairID	genre	source_dataset
en	entailment	exactly it's it's an active state it's not something that you can kind of you know be passively involved in and expect to do any good really i don't think	I think you need to be devoted to it to do well.	259_xnli.dev	776_xnli.dev	telephone	xnli.dev
en	contradiction	Secure identification should begin in the United States.	Secure Identification should never be used in the US.	1655_xnli.dev	4963_xnli.dev	nineeleven	xnli.dev
en	contradiction	Blood broke the seal, and read.	The seal remained unbroken.	862_xnli.dev	2585_xnli.dev	fiction	xnli.dev
en	contradiction	Ah, now, can't ye, indeed? he cried.	He never posed a question as he remained silent.	927_xnli.dev	2781_xnli.dev	fiction	xnli.dev
en	contradiction	right they will go through the slot	They go in the trash.	355_xnli.dev	1065_xnli.dev	telephone	xnli.dev
en	entailment	Significant differences were noted, however, as	There were apparent, notable differences.	1372_xnli.dev	4116_xnli.dev	government	xnli.dev
en	neutral	Espinosa collected many romances from Californios in the 1920s.	Espinosa resold these romances in France at a healthy profit.	508_xnli.dev	1522_xnli.dev	oup	xnli.dev
en	neutral	She's like, But you need to look here, look here, she's gives me like three different places to look in the computer.	She told me the folders would be on the desktop.	247_xnli.dev	740_xnli.dev	facetoface	xnli.dev
en	entailment	The law school's 5,539 alumni form a distinguished group.	There are over 5,000 alumni from the law school.	1838_xnli.dev	5514_xnli.dev	letters	xnli.dev
en	neutral	49 A wage premium allows cream skimmers to obtain an efficiency/cost advantage simply by paying the prevailing wage.	Skimmers are usually doing something illegal but they get away with it.	1299_xnli.dev	3895_xnli.dev	government	xnli.dev
en	entailment	Mayor Giuliani, along with the Police and Fire commissioners and the OEM director, moved quickly north and established an emergency operations command post at the Police Academy.	An emergency command post was set up at the Police Academy.	1653_xnli.dev	4957_xnli.dev	nineeleven	xnli.dev
en	entailment	Since when have you commanded on the main deck, Ogle? I take my orders from the Captain.	Ogle had attempted to give orders as though he were the Captain.	885_xnli.dev	2653_xnli.dev	fiction	xnli.dev
en	neutral	The Gorges d'Apreamont (near the little town of Barbizon, famed as a haunt of 19th-century landscape painters) tend to be less crowded.	There are only 10 people in Gorges d'Apreamont.	1190_xnli.dev	3569_xnli.dev	travel	xnli.dev
en	neutral	with the others we've either with some friends done a a sort of Mother's Day out kind of thing where they took turns	Some friends took turns hosting Mother's Day brunch.	435_xnli.dev	1305_xnli.dev	telephone	xnli.dev
en	neutral	Mayor Giuliani, along with the Police and Fire commissioners and the OEM director, moved quickly north and established an emergency operations command post at the Police Academy.	More than two dozen people were eventually involved in manning the command post.	1653_xnli.dev	4958_xnli.dev	nineeleven	xnli.dev
en	contradiction	Employer entity contributions to social insurance programs.	Employers keep their money to themselves.	1390_xnli.dev	4170_xnli.dev	government	xnli.dev
en	neutral	The faaade of the Temple of Ramses II is one of the most enduring images of Egypt and though you may have seen them in photographs, they are truly breathtaking in reality.	The faaade was in the Temple of Ramses II and is made of solid gold.	1114_xnli.dev	3341_xnli.dev	travel	xnli.dev
en	contradiction	for in the image of God he made Adam.	Eve made Adam using her own beautiful image.	652_xnli.dev	1956_xnli.dev	oup	xnli.dev
en	contradiction	And, therefore, the state was not responsible for these private persons denying social rights to black citizens.	The state was entirely responsible for the behavior of the private persons.	536_xnli.dev	1608_xnli.dev	oup	xnli.dev
en	contradiction	And though he should dare attempt it, be sure that his own officers will not dare to do other than oppose him.	He is alone and has no officers.	837_xnli.dev	2510_xnli.dev	fiction	xnli.dev
en	contradiction	It is not clear the system can be installed before 2010, but even this timetable may be too slow, given the possible security dangers.	The security system will be installed in 6 weeks, i promise.	1523_xnli.dev	4569_xnli.dev	nineeleven	xnli.dev
en	contradiction	Mihdhar gave his intended address as the Marriott Hotel, New York City, but instead spent one night at another New York hotel.	Mihdhar had a wonderful stay at the Marriott Hotel in NYC.	1625_xnli.dev	4874_xnli.dev	nineeleven	xnli.dev
en	entailment	Another important defeat took place at Rocroi, in Flanders, in 1643, when Spanish troops, never to regain their former glory, were routed by the French.	Rocroi was where the Spanish were beaten.	1229_xnli.dev	3687_xnli.dev	travel	xnli.dev
en	contradiction	exactly it's it's an active state it's not something that you can kind of you know be passively involved in and expect to do any good really i don't think	It's fine if you don't really take it seriously.	259_xnli.dev	777_xnli.dev	telephone	xnli.dev
en	contradiction	Pilgrims would buy honey cakes for this snake and leave them at the temple entrance for it to enjoy.	The snake would only eat pilgrims attempting to gain access to the temple.	1195_xnli.dev	3585_xnli.dev	travel	xnli.dev
en	entailment	He had traveled to Pakistan but became agitated when asked if he had traveled to nearby countries while in Pakistan (Pakistan was the customary route to the training camps in Afghanistan).	It was not unusual for terrorists to travel through Pakistan into Afghanistan.	1539_xnli.dev	4615_xnli.dev	nineeleven	xnli.dev
en	neutral	One size fits all does not work in brief interventions, just as it does not work in clinical practice in general.	Every case needs to have a specific person working on it.	1431_xnli.dev	4291_xnli.dev	government	xnli.dev
en	neutral	A virgin forest is a forest in which the hand of man has never set foot .	Due to our population, there are few virgin forests still left in the United States.	2477_xnli.dev	7430_xnli.dev	verbatim	xnli.dev
en	contradiction	In the final chapter, I step beyond the central concern with autonomous agents to consider the universe itself.	In the final chapter, I only discuss how many licks it takes to get to the center of a Tootsie Roll Pop.	533_xnli.dev	1597_xnli.dev	oup	xnli.dev
en	neutral	Ramzi Yousef and Khalid Sheikh Mohammed masterminded the 1995 Manila air plot, and KSM helped fund Yousef 's attempt to blow up the World Trade Center in 1993.	These plots both met with failure and further efforts were scrapped.	1533_xnli.dev	4599_xnli.dev	nineeleven	xnli.dev
en	contradiction	By the time he entered his sixties, in 1895, Skeat gave the impression that he was beginning to take these matters a little less	As Skeat entered his sixties he gave off no indication that he was thinking about anything.	2260_xnli.dev	6778_xnli.dev	verbatim	xnli.dev
en	entailment	tag them or anything you you do it all yourself they tell you what to do but you do it all yourself	After they tell you what to do, you go ahead and do it yourself.	382_xnli.dev	1144_xnli.dev	telephone	xnli.dev
en	entailment	The statistics on rural routes presented in this paper are based on the 1989 National Mail Count data.c	This paper includes data on rural routes.	1255_xnli.dev	3765_xnli.dev	government	xnli.dev
en	neutral	Since when have you commanded on the main deck, Ogle? I take my orders from the Captain.	The Captain of the ship was feeling rather ill.	885_xnli.dev	2654_xnli.dev	fiction	xnli.dev
en	contradiction	And while xerography has provided both noun and verb newances for the word copy , Horace's ut pictura poesis reminds one that picture , too, has newances coexisting with its age-old meanings.	Xerography is about just nouns.	2406_xnli.dev	7216_xnli.dev	verbatim	xnli.dev
en	neutral	If you're looking for an evening alternative to Harvard Square, head to Hispanic-flavored Inman Square, located down Cambridge Street.	Harvard Square is dangerous at night.	1212_xnli.dev	3634_xnli.dev	travel	xnli.dev
en	contradiction	It wasn't nothing but a desert; there was sagebrush out on the runway.	It was a tropical rainforest.	97_xnli.dev	289_xnli.dev	facetoface	xnli.dev
en	neutral	The King James Bible, which contains many such archaisms, has preserved them for modern English; wherefore more commonly appears in the tautology whys and wherefores .	It is not easy to read the King James Bible, given its many archaisms.	2324_xnli.dev	6970_xnli.dev	verbatim	xnli.dev
en	contradiction	A key tool used by each company to ensure that a product's design was stable by the end of the product integration phase was a demonstration that the design would meet requirements.	Companies don't use keys.	1466_xnli.dev	4396_xnli.dev	government	xnli.dev
en	neutral	The first NYPD ESU team entered the West Street-level lobby of the North Tower and prepared to begin climbing at about 9:15 A.M.	The team consisted of more than a dozen people.	1747_xnli.dev	5240_xnli.dev	nineeleven	xnli.dev
en	neutral	I never did see, and don't know yet why, unless it was just ex, ex, expressing the, the, the need to know what you was a doing and whatever.	I didn't see what the person was doing on Monday.	169_xnli.dev	506_xnli.dev	facetoface	xnli.dev
en	neutral	Wait! He swung back to face the Captain, who had placed a hand on is shoulder and was smiling, a trifle wistfully.	He had heard some exciting news.	844_xnli.dev	2530_xnli.dev	fiction	xnli.dev
en	neutral	P. S. A tribute donation to the IMA makes a wonderful holiday gift.	Gentle note that you could make donations any time not just around the holidays.	1989_xnli.dev	5967_xnli.dev	letters	xnli.dev
en	contradiction	yeah i think there's so much more economicable too just like with gas and everything i mean i can go forever on a tank of gas	The gas mileage is terrible and I'm constantly paying for gas.	398_xnli.dev	1193_xnli.dev	telephone	xnli.dev
en	neutral	.. why they have so little self-worth that they value the friendship of thieves and killers.	Some of their friends have stolen bubble gum.	1873_xnli.dev	5619_xnli.dev	letters	xnli.dev
en	contradiction	Morrison certainly has earned the right to be as idiosyncratic as, say, William Gaddis, Thomas Pynchon, or William Faulkner.	Gaddis and Pynchon are not as idiosyncratic as Morrison.	2103_xnli.dev	6307_xnli.dev	slate	xnli.dev
en	contradiction	and uh i kind of kind of like the black eyed pea but i don't think it's a chain	I can not stand the Black Eyed Pea.	308_xnli.dev	922_xnli.dev	telephone	xnli.dev
en	contradiction	Additional time is usually needed to develop the action plan.	They can develop the plan faster than expected.	1426_xnli.dev	4276_xnli.dev	government	xnli.dev
en	neutral	Prudie wants you to immediately regain your sense of humor and be grateful that your pal stepped in before any, uh, harm was done.	Prudie thinks life is better when you laugh at everything.	2144_xnli.dev	6431_xnli.dev	slate	xnli.dev
en	neutral	He sought comfort in a line on the open page before him: levius fit patientia quicquid corrigere est nefas. Sought it, but hardly found it.	The language described in the pages are of a language native to the land.	991_xnli.dev	2972_xnli.dev	fiction	xnli.dev
en	neutral	This proposal initially drew some jeers from pundits whose contempt for Forbes is pretty obvious.	Most people dislike Forbes.	2173_xnli.dev	6518_xnli.dev	slate	xnli.dev
en	neutral	We have already come a long way, and much is left to do.	There are exactly five more tasks that must still be accomplished.	1363_xnli.dev	4088_xnli.dev	government	xnli.dev
en	neutral	I don't have enough information.	I need more information to decide what kind of car to purchase.	214_xnli.dev	641_xnli.dev	facetoface	xnli.dev
en	neutral	They teach us to be resolute, relentless, and resourceful.	Learning to be resolute, relentless, and resourceful is challenging and difficult, but they teach it skillfully.	2378_xnli.dev	7134_xnli.dev	verbatim	xnli.dev
en	entailment	Steve Harris, a molecular biologist from Texas was visiting.	Steve was a biologist from out of town.	519_xnli.dev	1556_xnli.dev	oup	xnli.dev
en	entailment	, the Regional Haze RIA and the NOx SIP Call RIA), the low-end estimate of benefits assumed a threshold in PM health effects at 15 :g/m3.	They estimated the benefits.	1293_xnli.dev	3877_xnli.dev	government	xnli.dev
en	neutral	buscarle la quinta pata al gato `to look for the cat's fifth leg' is very common with the meaning `to look for trouble'	Cats sometimes have five legs, so the people made a saying about it.	2405_xnli.dev	7213_xnli.dev	verbatim	xnli.dev
en	entailment	I didn't know what I was going for or anything, so was to report to a designated place in Washington.	I was not quite certain what I was going to do so I went to Washington where I was assigned to report.	6_xnli.dev	18_xnli.dev	facetoface	xnli.dev
en	contradiction	Life can be infernally complex, he sighed.	He remained silent as he complained about the simplicity of life.	832_xnli.dev	2495_xnli.dev	fiction	xnli.dev
en	neutral	yeah some special interest group	The group is interested in environmental issues.	452_xnli.dev	1355_xnli.dev	telephone	xnli.dev
en	neutral	This is no secret to music retailers.	Music retailers knew about this issue before the news broke to the public a month ago.	2204_xnli.dev	6612_xnli.dev	slate	xnli.dev
en	contradiction	In this case, the rate difference is 9a, which is equal to the cost difference of 6a inflated by the 50% markup.	9a is not the rate difference.	1475_xnli.dev	4423_xnli.dev	government	xnli.dev
en	neutral	There's a gallows waiting for this rascal in Port Royal. Blood would have intervened at that, but Lord Julian forestalled him.	Lord Julian's domain includes Port Royal, a trade city that is a hub of activity in the region.	776_xnli.dev	2327_xnli.dev	fiction	xnli.dev
en	entailment	Um, and so they just left town, and she, she never did see her sister again, never saw her sister again.	She never saw her sister after that.	129_xnli.dev	386_xnli.dev	facetoface	xnli.dev
en	entailment	So he stayed in Augusta after that?	Did he remain in Augusta?	201_xnli.dev	601_xnli.dev	facetoface	xnli.dev
en	entailment	An extensive program of refurbishment is due to be finished by late 2001.	The refurbishment program will not be done till well after the year 2000 ends.	1034_xnli.dev	3101_xnli.dev	travel	xnli.dev
en	contradiction	But all of a sudden, we was called out to look at what was flying.	We were told not to look outside.	53_xnli.dev	159_xnli.dev	facetoface	xnli.dev
en	entailment	Besides, how could their staying have helped me? And as Pitt did not answer him: Ye see? he said, and shrugged.	He had moved his shoulders in a sign of acceptance.	904_xnli.dev	2710_xnli.dev	fiction	xnli.dev
en	entailment	I've got more than a job	I have a job.	1840_xnli.dev	5520_xnli.dev	letters	xnli.dev
en	neutral	The United States defended, and still defends, Muslims against tyrants and criminals in Somalia, Bosnia, Kosovo, Afghanistan, and Iraq.	These tyrants are usually fond of wearing green hats.	1676_xnli.dev	5028_xnli.dev	nineeleven	xnli.dev
en	entailment	Finally, one firefighter-who had earlier seen from a window that the SouthTower had collapsed-urged that they all leave, as this tower could fall as well.	One firefighter felt that this tower could fall.	1654_xnli.dev	4960_xnli.dev	nineeleven	xnli.dev
en	neutral	Will you add your dreams to ours?	Will you help us build the best school in the nation?	1859_xnli.dev	5576_xnli.dev	letters	xnli.dev
en	entailment	but on the other hand we've eaten a lot of raccoon and possum and turtle all kinds of	I have ate unusual animals before such as turtle, raccoon and possum.	311_xnli.dev	932_xnli.dev	telephone	xnli.dev
en	neutral	course that might up crime you know and uh people go in and steal your television and steal and sell it just because they can't they can't work anymore you know	People will work if they have opportunity.	333_xnli.dev	997_xnli.dev	telephone	xnli.dev
en	contradiction	From a modest beginning to its rank today as one of the best academic medical centers in the nation, Indiana's only medical school boasts a proud heritage.	Indiana has at least twenty excellent medical schools.	1786_xnli.dev	5356_xnli.dev	letters	xnli.dev
en	contradiction	One can also find some definitions here and there that are not entirely wrong yet with which one might disagree.	All of the definitions have been agreed upon by all parties.	2431_xnli.dev	7292_xnli.dev	verbatim	xnli.dev
en	neutral	We were somewhat intimidated by the look of it, but we ate it--without enthusiasm, but with the stiff upper lip we had imbibed, so to speak, with our mothers' milk.	We felt obligated to eat what was put before us because we didn't want to offend our hosts.	2299_xnli.dev	6896_xnli.dev	verbatim	xnli.dev
en	contradiction	Well, there's nobody there to help me.	There are plenty of people to help me there.	117_xnli.dev	350_xnli.dev	facetoface	xnli.dev
en	contradiction	Just east of the Star Ferry terminal, you'll come to City Hall.	City Hall is very far from the terminal.	1247_xnli.dev	3741_xnli.dev	travel	xnli.dev
en	contradiction	Intelligence report, interrogation of KSM, July 30, 2003.	KSM was not captured until late 2008, when he was finally interrogated in detail.	1524_xnli.dev	4571_xnli.dev	nineeleven	xnli.dev
en	neutral	This situation could also impact our ability to mount another festival next year.	We might not have a festival if we don't have a lot of attendance this year.	1926_xnli.dev	5777_xnli.dev	letters	xnli.dev
en	entailment	The third member of the Hindu trinity is Brahma, whose only task was to create the world.	Brahma is part of the Hindu trinity.	1064_xnli.dev	3191_xnli.dev	travel	xnli.dev
en	contradiction	To put the matter differently, I could write an essay called The Perils of Literacy or A Little Literacy Is a Dangerous Thing.	I could not think of a title of a book I would write about literacy	2312_xnli.dev	6934_xnli.dev	verbatim	xnli.dev
en	neutral	The last sentence We assume, of course, that you have not submitted this essay elsewhere.	We would like you to sign a form accepting that we are the only ones you have presented this essay to.	2279_xnli.dev	6837_xnli.dev	verbatim	xnli.dev
en	neutral	The difference between a president and a king is that a king has no vice .	It is never obvious who will take over for a king in the event of his death, but it is obvious for a president.	2465_xnli.dev	7395_xnli.dev	verbatim	xnli.dev
en	contradiction	When the ball fell, a huge sign was illuminated and transmitted on every 2000 Discover Card.	The sign stayed black.	2186_xnli.dev	6558_xnli.dev	slate	xnli.dev
en	entailment	The Scotsman reports that Edinburgh University is withholding exam results from 90 computer science students while the administration determines whether or not they used the Internet to cheat.	Some students might have cheated at Edinburgh University.	2075_xnli.dev	6223_xnli.dev	slate	xnli.dev
en	neutral	it's only getting worse exponentially it seems um	It is slowly getting worse.	375_xnli.dev	1123_xnli.dev	telephone	xnli.dev
en	entailment	McKim, much to his chagrin, not only lost but placed third behind Howard &amp; Cauldwell.	McKim was humiliated because he finished third.	552_xnli.dev	1656_xnli.dev	oup	xnli.dev
en	neutral	It's important that we hear from you during this last fundraising drive of the season.	We need $100,000 more to make our fundraising quotas this season.	1767_xnli.dev	5301_xnli.dev	letters	xnli.dev
en	neutral	In this poem, Joaquan lives and flees in a ship to Mexico or South America, and the body that is decapitated is actually that of his good friend Ramen.	Joaquan did not expect the body to be of his friend.	685_xnli.dev	2054_xnli.dev	oup	xnli.dev
en	entailment	Therefore, while protecting our homeland, Americans should be mindful of threats to vital personal and civil liberties.	Americans should pay attention to threats to our liberties.	1525_xnli.dev	4575_xnli.dev	nineeleven	xnli.dev
en	neutral	So it took me like, an hour to two hours just to find what I needed.	It took me a long time because the book was really thick and confusing.	240_xnli.dev	719_xnli.dev	facetoface	xnli.dev
en	neutral	On Christmas Day children went knocking on doors and visiting homes, asking for and receiving candy or small toys.	Children carried around big bags for collecting candy and toys on Christmas Day.	713_xnli.dev	2137_xnli.dev	oup	xnli.dev
en	contradiction	Jones, referring to Sir William Johnson, commented, He was loved, caressed, and almost adored by the Indians.	The Indians disliked Sir William Johnson.	2479_xnli.dev	7435_xnli.dev	verbatim	xnli.dev
en	contradiction	Also, you have the satisfaction of knowing that your colleagues are being urged to emulate your good judgment.	Everyone is being discouraged from emulating your terrible judgment.	1998_xnli.dev	5992_xnli.dev	letters	xnli.dev
en	entailment	Steady, Old Wolf! Steady! Captain Blood admonished him.	Captain Blood yelled to Old Wolf.	876_xnli.dev	2627_xnli.dev	fiction	xnli.dev
en	contradiction	But my job was to put parachutes on it and life preservers when we would load it and start to an overseas location.	I didn't have a job so I just kept all the boxes at home.	28_xnli.dev	82_xnli.dev	facetoface	xnli.dev
en	entailment	The town of Alaior, a mass of white houses clustered on a low hill, looks at a distance like an Arab or Andalusian village.	Alaior has a lot of white houses.	1174_xnli.dev	3521_xnli.dev	travel	xnli.dev
en	contradiction	The main point, though, is that there aren't actually all that many Milosevics in the world.	There are many Milosevics in the world.	2020_xnli.dev	6059_xnli.dev	slate	xnli.dev
en	contradiction	He had been a fortnight in Port Royal, his ship virtually a unit now in the Jamaica squadron.	He had never been to Port Royal.	852_xnli.dev	2554_xnli.dev	fiction	xnli.dev
en	neutral	Diego followed her instructions and at the top of the hill he found beautiful roses of Castile, still covered with dew.	Diego did not really want to follow her instructions.	601_xnli.dev	1801_xnli.dev	oup	xnli.dev
en	contradiction	And that was practically the end of the matter.	The matter remains unresolved.	879_xnli.dev	2636_xnli.dev	fiction	xnli.dev
en	contradiction	Two of Canada's best-known popular history writers, Peter C. Newman and Pierre Berton, use the term almost exclusively in works they have written on Canada's North.	Though they wrote many popular modern songs, Peter C. Newman and Pierre Berton never wrote books about history.	2447_xnli.dev	7341_xnli.dev	verbatim	xnli.dev
en	entailment	The part was, there was 158 parts to it and we had to break it down put it back together break it down and never make a mistake.	We had to take it apart and reassemble it.	94_xnli.dev	280_xnli.dev	facetoface	xnli.dev
en	contradiction	it's kind of like a soap a nighttime soap opera type thing	It's a very serious new show.	495_xnli.dev	1483_xnli.dev	telephone	xnli.dev
en	contradiction	and uh sometimes it's nice to go out and have a salad	I never eat salad- gross!	480_xnli.dev	1438_xnli.dev	telephone	xnli.dev
en	entailment	Your contributions to the Annual Fund at the Maennerchor Society level have provided significant assistance to the school.	The Maennerchor Society gets donations.	1844_xnli.dev	5530_xnli.dev	letters	xnli.dev
en	contradiction	If you will go below, and get your gear and your woman, you shall presently be sent aboard one of the ships of the fleet. He pointed to the boat as he spoke.	There were no ships in sight.	854_xnli.dev	2562_xnli.dev	fiction	xnli.dev
en	contradiction	The Gorges d'Apreamont (near the little town of Barbizon, famed as a haunt of 19th-century landscape painters) tend to be less crowded.	The towns around Barbizon are the most populated.	1190_xnli.dev	3568_xnli.dev	travel	xnli.dev
en	contradiction	What Herrnstein and Murray used to measure IQ is actually a measure of education as well as intelligence.	The only things Herstein and Murray use to determine IQ is age and gender.	2232_xnli.dev	6695_xnli.dev	slate	xnli.dev
en	entailment	well why don't you start because you've had more time to think about it if you don't mind	Why don't you go first.	347_xnli.dev	1040_xnli.dev	telephone	xnli.dev
en	neutral	yeah yeah i you know i i wouldn't even mind so much if they had a um corporation that is financed	It would be easy to find out if the corporation was financed.	300_xnli.dev	898_xnli.dev	telephone	xnli.dev
en	contradiction	For the Academy's instructor's reaction, see FBI report of investigation, interview of James Milton, Apr.	Nobody knows what the instructor's reaction was.	1748_xnli.dev	5242_xnli.dev	nineeleven	xnli.dev
en	entailment	It means everything to Becky, Stephanie, Marcus and Emily, and students like them.	Becky is a student.	1808_xnli.dev	5424_xnli.dev	letters	xnli.dev
en	contradiction	i don't know coming from Texas you're probably i don't know i i shouldn't make stereo types but gun control is probably frowned on quite a bit down there i would think	I don't think gun control would upset people in Texas.	330_xnli.dev	989_xnli.dev	telephone	xnli.dev
en	contradiction	And so when they told her she had to go home with this guy, she said, Go home with him?	They said she couldn't go anywhere yet	158_xnli.dev	472_xnli.dev	facetoface	xnli.dev
en	entailment	The southwestern region with the most researched and documented wedding customs is New Mexico, because the descendents of the early Hispanos have been conscious of describing and writing down their traditions.	There is evidence that the descendants of the early Hispanos could write.	603_xnli.dev	1809_xnli.dev	oup	xnli.dev
en	contradiction	This has been true in primary care settings as well.	That only happens in specialists.	1306_xnli.dev	3917_xnli.dev	government	xnli.dev
en	contradiction	He believed that there was sufficient probable cause for a criminal warrant at that time.	He was convinced that there was nothing suspicious going on.	1630_xnli.dev	4889_xnli.dev	nineeleven	xnli.dev
en	contradiction	For clients who are illiterate in any language, materials would have to be carefully explained to them.	Illiterate people can figure it out on their own.	1416_xnli.dev	4247_xnli.dev	government	xnli.dev
en	neutral	The translators of the King James Bible were translating the Bible for a Christian audience; for them, the Bible consisted of the Old Testament and the New Testament.	The King James Bible is made solely for a Christian audience.	2452_xnli.dev	7356_xnli.dev	verbatim	xnli.dev
en	contradiction	Nearer to Syntagma, in Koloktroni Square, is the National Historical Museum with a collection of artifacts dating from post-Classical times.	The National Historical Museum only has recent things.	1120_xnli.dev	3360_xnli.dev	travel	xnli.dev
en	neutral	well oh well that's interesting do you uh did you take classes to learn how to do that	I bet you taught yourself how to do that.	429_xnli.dev	1285_xnli.dev	telephone	xnli.dev
en	entailment	Of course, they questioned me there, why I went.	They asked me why I had gone there.	217_xnli.dev	649_xnli.dev	facetoface	xnli.dev
en	neutral	TABLE A.- TOTAL MERCURY ALLOWANCES ALLOCATED OR AUCTIONED FOR EGUS	Mercury can't be above 10 ppm.	1343_xnli.dev	4027_xnli.dev	government	xnli.dev
en	neutral	On the other hand, he's got Mark Twain between him and daylight.	He has not seen daylight in years.	2137_xnli.dev	6409_xnli.dev	slate	xnli.dev
en	entailment	A little way along from Boot you'll find the terminus of the Ravenglass and Eskdale Railway, or La'al Ratty, as it's affectionately known.	Boot is near the La'al Ratty.	1083_xnli.dev	3248_xnli.dev	travel	xnli.dev
en	entailment	While I'm not writing you from the United States, that's where I normally am, so sign me...	I'm usually in the United States, but I'm not writing to you from there right now.	2231_xnli.dev	6693_xnli.dev	slate	xnli.dev
en	neutral	A key tool used by each company to ensure that a product's design was stable by the end of the product integration phase was a demonstration that the design would meet requirements.	Each company key is different.	1466_xnli.dev	4397_xnli.dev	government	xnli.dev
en	entailment	The staff is working on a program to increase the numbers of flamingos in the US Virgin Islands, and you will find a small flock here successfully breeding each year.	The staff works to increase how many flamingos are on the island.	1040_xnli.dev	3120_xnli.dev	travel	xnli.dev
en	contradiction	But uh, think about it.	It's nothing you would want to think about.	84_xnli.dev	251_xnli.dev	facetoface	xnli.dev
en	neutral	England's, she corrected him in reproof.	She was always tasked with correcting him.	917_xnli.dev	2751_xnli.dev	fiction	xnli.dev
en	neutral	Assets accumulated can generate income in the form of interest and dividends that in turn may be saved.	The interest and dividends are a lot of money.	1483_xnli.dev	4448_xnli.dev	government	xnli.dev
en	neutral	The newsweeklies' cover packages pander to anxious parents.	Parents are more likely to spend money on new car purchases, making them a lucrative advertising segment for magazines.	2006_xnli.dev	6018_xnli.dev	slate	xnli.dev
en	entailment	Intelligence report, interrogation of detainee, Dec. 2, 2001.	A detainee was interrogated.	1667_xnli.dev	4999_xnli.dev	nineeleven	xnli.dev
en	entailment	Intelligence report, interrogation of KSM, July 30, 2003.	An interrogation of KSM was performed in July of 2003.	1524_xnli.dev	4570_xnli.dev	nineeleven	xnli.dev
en	entailment	The dedicated professional staff, headed by Philip Zelikow, has contributed innumerable hours to the completion of this report, setting aside other important endeavors to take on this all-consuming assignment.	Philip Zelikow and his staff spent many hours preparing the report.	1665_xnli.dev	4993_xnli.dev	nineeleven	xnli.dev
en	contradiction	do we know what we're going to say	I know we don't have a clue what we'll say.	441_xnli.dev	1322_xnli.dev	telephone	xnli.dev
en	neutral	The next level down, the director of the al Qaeda unit in CIA at the time recalled that he did not think it was his job to direct what should or should not be done.	The director didn't want to get involved because he was almost retired.	1532_xnli.dev	4594_xnli.dev	nineeleven	xnli.dev
en	contradiction	This speculation is based, at least in part, on Thumairy's reported leadership of an extremist faction at the mosque.	Thumairy is not known to have ever been part of any mosque.	1714_xnli.dev	5142_xnli.dev	nineeleven	xnli.dev
en	entailment	Assets accumulated can generate income in the form of interest and dividends that in turn may be saved.	You can generate income with assets.	1483_xnli.dev	4449_xnli.dev	government	xnli.dev
en	neutral	Several small temples can be found here.	There are some tiny temples only one person can fit in.	1104_xnli.dev	3312_xnli.dev	travel	xnli.dev
en	neutral	but uh so you like different foods huh	You must enjoy trying different ethnic foods.	342_xnli.dev	1026_xnli.dev	telephone	xnli.dev
en	entailment	Persons not conversant with the languages involved will probably have no answers to these rhetorical questions, but I feel sure they will prefer to be spared the obnoxious truth.	People who can't speak the language will have a hard time answering.	2404_xnli.dev	7211_xnli.dev	verbatim	xnli.dev
