language	gold_label	sentence1	sentence2	promptID	pairID	genre	source_dataset
es	contradiction	Michael Santo of, of Firewell and Company, of Buffalo, NY, they was the one that uh, manufactured, uh, invented the high O2 regulator before that they built fire control on the stove well.	Santo trabajó para Disney y operó las tazas de té.	20_xnli.dev	60_xnli.dev	facetoface	xnli.dev
es	contradiction	¿Por qué corres, entonces? Le preguntó fríamente, de pié, delgado y derecho ante él, todo en blanco y muy virginal excepto en su compostura antinatural.	Ella no preguntó nada, ella le dijo que se fuera.	793_xnli.dev	2378_xnli.dev	fiction	xnli.dev
es	entailment	Teoría del Ocio: La medicina moderna y la higiene han suprimido la mayoría de los principales problemas que solían afectar a nuestro sistema inmunológico.	Nuestro sistema inmunológico se mantuvo ocupado en el pasado.	2078_xnli.dev	6234_xnli.dev	slate	xnli.dev
es	neutral	El agente del FBI obtuvo, de un gobierno extranjero, una foto de la persona que se cree dirigió el atentado contra el Cole.	La fotografía estaba ligeramente borrosa, pero el rostro de la persona aún era visible.	1671_xnli.dev	5013_xnli.dev	nineeleven	xnli.dev
es	contradiction	Por lo tanto, no puedo aceptar el origen de Hendrickson para las latitudes del caballo, aunque, para darle lo que se merece, sólo copió la etimología de otras fuentes, incluida el OED.	Estoy totalmente de acuerdo con Hendrickson.	2413_xnli.dev	7237_xnli.dev	verbatim	xnli.dev
es	contradiction	El Departamento de Estado le pidió a Moscú que modifique el Tratato ABM--al que la mayoría de los partidarios de la defensa antimisiles ven como un anticuado dinosaurio de la Guerra Fría de todos modos.	El Tratado ABM no tiene nada que ver con el armamento.	2236_xnli.dev	6706_xnli.dev	slate	xnli.dev
es	neutral	Entre la isla y el continente está la Laguna Nichupté, una enorme laguna de agua de mar rodeada de manglares que son refugio de numerosas especies silvestres.	Laguna Nichupte tiene 10 acres de agua.	1162_xnli.dev	3485_xnli.dev	travel	xnli.dev
es	neutral	... jirones de nubes blancas esparcidas por todo un claro cielo azul.	El sol está detrás de una nube esponjosa con forma de un conejito.	1983_xnli.dev	5949_xnli.dev	letters	xnli.dev
es	neutral	Y en cuanto a los retos, ahora mismo estoy buscando una palabra que pueda ser cortada en dos formas más pequeñas sucesivamente.	Me interesé por la lingüística, desde que tomé una clase introductoria el año pasado.	2310_xnli.dev	6930_xnli.dev	verbatim	xnli.dev
es	contradiction	Cuando se determinó que el ataque estaba relacionado con Al Qaeda, la responsabilidad se trasladó a la Oficina local de Nueva York.	La oficina de campo de Florida se hizo cargo porque estaba relacionada con Al Qaeda.	1701_xnli.dev	5101_xnli.dev	nineeleven	xnli.dev
es	neutral	La tecnología, aunque supuestamente indispensable, nos ha hecho ir a la velocidad de la luz.	La tecnología ha hecho que la forma en que recopilamos información aumente a velocidades que nunca hemos visto.	1990_xnli.dev	5968_xnli.dev	letters	xnli.dev
es	neutral	Pero no creo que ninguna de esas herramientas de algoritmos pueda ser implacable.	El algoritmo no puede decidir cómo hacer un bocadillo perfecto sin un criterio humano.	510_xnli.dev	1528_xnli.dev	oup	xnli.dev
es	entailment	Si la expansión inicial es exponencial, después se ralentiza a linear, como en la hipótesis inflacionaria o quizás en este enfoque puramente cuántico, entonces el problema de partícula-horizonte puede desaparecer.	Es posible que el problema del horizonte de partículas desaparezca.	667_xnli.dev	1999_xnli.dev	oup	xnli.dev
es	neutral	Sin embargo los senadores y legisladores estatales de Nueva York admiten que accedieron a la legislación porque estaban impresionados con la ferocidad del apoyo a la propuesta de ley.	El estado de Nueva York tiene más senadores que otros estados.	2180_xnli.dev	6540_xnli.dev	slate	xnli.dev
es	entailment	Por ejemplo, algunos tienen derivaciones claramente eliminadas del equipo usado o de la pista en la que se celebró la partida.	Algunos juegos no reciben su nombre del equipo ni de la pista.	2309_xnli.dev	6926_xnli.dev	verbatim	xnli.dev
es	contradiction	Que dicho terror aterrorice a aquellos esclavos del error terrenal, pues el horror de estas imágenes cuenta lo que les espera.	Las imágenes muestran qué cosas maravillosas les sucederán.	1091_xnli.dev	3272_xnli.dev	travel	xnli.dev
es	contradiction	Incluyen un futuro presupuestario federal estable, innovación tecnológica y mejoras en las operaciones y la prestación de servicios de las agencias gubernamentales.	No incluyen la innovación tecnológica.	1429_xnli.dev	4287_xnli.dev	government	xnli.dev
es	entailment	Eso es algo único en el sentido de que, eh, pasé cerca de 16 años de mi carrera profesional en actividades especiales.	Estuve en actividades especiales durante años.	58_xnli.dev	172_xnli.dev	facetoface	xnli.dev
es	contradiction	No hay necesidad de hurgar en ese tema, a menos que quieras asegurarte de que nos hundimos.	No pueden hundirse en ninguna circunstancia.	888_xnli.dev	2664_xnli.dev	fiction	xnli.dev
es	neutral	es solo que desde que estoy apretado con el dinero ahora mismo ni siquiera me doy un gusto	Solo tengo 20 $ hasta el día de pago.	449_xnli.dev	1347_xnli.dev	telephone	xnli.dev
es	neutral	Para los niños de 4 y 5 años, las preguntas más a menudo abordan la organización narrativa (¿Qué sucede después?	Los niños de cinco años se consideran, generalmente, conversadores pobres.	527_xnli.dev	1581_xnli.dev	oup	xnli.dev
es	entailment	Tu inversión mantiene la alta calidad de todos los aspectos del museo y hace posibles nuevos logros.	El Museo se ve afectado por las inversiones.	1809_xnli.dev	5427_xnli.dev	letters	xnli.dev
es	contradiction	Al estallar la guerra, la reputación de Canadá de recibir inmigrantes y refugiados de todo el mundo se vio empañada por el bloqueo de comunistas y judíos de la Alemania de Hitler.	Canadá nunca ha recibido refugiados.	1127_xnli.dev	3379_xnli.dev	travel	xnli.dev
es	contradiction	El 4 de agosto, el presidente Bush escribió al presidente Musharraf para pedirle su apoyo en el tratamiento del terrorismo y para instar a Pakistán a participar activamente contra Al Qaeda.	El presidente Bush no tenía ningún contacto con el presidente Musharraf.	1621_xnli.dev	4861_xnli.dev	nineeleven	xnli.dev
es	entailment	Allí la escena es menos relajada y es posible que el problema del lenguaje te intimide, pero al menos podrás vislumbrar la sociedad de consumo china.	Hay un problema de lenguaje que podría intimidarte.	1025_xnli.dev	3074_xnli.dev	travel	xnli.dev
es	neutral	El uso de la tecnología puede reducir el tiempo necesario para que los proveedores y el personal proporcionen personalmente servicios de detección e intervención y se dirijan a los pacientes que puedan obtener beneficios de los breves mensajes de intervención.	La tecnología puede reducir hasta un 80 % el tiempo que los proveedores y el personal necesitan para evaluar a las personas.	1332_xnli.dev	3994_xnli.dev	government	xnli.dev
es	entailment	Segundo, el departamento de urgencias es un entorno con un ritmo rápido en el que los profesionales no pueden sacar tiempo fácilmente para llevar a cabo unas intervenciones breves por el alcohol, aunque cuenten con la formación, las destrezas y el deseo de hacerlo.	Las cosas se mueven realmente rápido en el servicio de urgencias.	1323_xnli.dev	3969_xnli.dev	government	xnli.dev
es	neutral	Pequeñas cosas como esta marcaron una gran diferencia en lo que estaba tratando de hacer.	Estaba tratando de terminar mi póster para la clase y los nuevos marcadores me ayudaron.	116_xnli.dev	348_xnli.dev	facetoface	xnli.dev
es	contradiction	Una serie de concursos de pesca constituyen la temporada de los ricos, brillantes y guapos que descienden a pescar durante el día y disfrutan de la vida social animada después de oscurecer.	La gente va a pescar y luego se va directamente a dormir.	1118_xnli.dev	3353_xnli.dev	travel	xnli.dev
es	contradiction	De ahora en adelante, la unidad nacional siempre jugó un segundo papel en los intereses étnicos, religiosos y, sobre todo, económicos regionales.	La unidad nacional no tiene importancia alguna.	1148_xnli.dev	3442_xnli.dev	travel	xnli.dev
es	neutral	Estos compuestos avanzados de dispositivos moleculares surgieron porque la selección natural puede actuar sobre las propiedades colectivas de dichas adiciones moleculares cuando aumentan la idoneidad adaptativa.	Estos dispositivos moleculares se usan principalmente para producir varios venenos para protección.	509_xnli.dev	1527_xnli.dev	oup	xnli.dev
es	entailment	¿Y cómo se denominó Kermit a una cosa tan fría e inhumana como un protocolo de telecomunicaciones para transferir archivos entre un ordenador central y una microcomputadora?	Kermit es el nombre que se atribuye a un cierto tipo de protocolo en las telecomunicaciones.	2419_xnli.dev	7255_xnli.dev	verbatim	xnli.dev
es	contradiction	En el centro de la plaza se encuentra el granito Weltkugelbrunnen (o Fuente del Mundo) de Joachim Schmettau, que los lugareños han bautizado alegremente como la bola de masa hervida acuática.	Weltkugelbrunnen está hecho de aluminio.	1073_xnli.dev	3217_xnli.dev	travel	xnli.dev
es	contradiction	Si los activos existentes de los hogares pierden valor, la gente tiene que ahorrar más para alcanzar su meta de ingresos de riqueza.	Si los activos de los hogares pierden valor, la gente tendrá que ahorrar menos.	1479_xnli.dev	4436_xnli.dev	government	xnli.dev
es	entailment	La historia de la portada de Time es el programa de 12 pasos de Bill Gates para triunfar en la era digital.	La revista Time publica una historia sobre Bill Gates y el éxito en la era digital.	2021_xnli.dev	6063_xnli.dev	slate	xnli.dev
es	neutral	En Santa Fe, donde la herencia y la población hispana siguen siendo considerables, los nuevos nombres pseudo-españoles son más aptos para ser correctos que en, por ejemplo, California o Tucson.	En Santa Fe, la mayoría de la gente tiene nombres hispanos.	2422_xnli.dev	7265_xnli.dev	verbatim	xnli.dev
es	contradiction	Su relación con ella permaneció cercana durante su tiempo en EE. UU.	Nunca había estado en los Estados Unidos.	1682_xnli.dev	5045_xnli.dev	nineeleven	xnli.dev
es	neutral	Y es por eso que nos sentimos engañados por paredes huecas, puertas frágiles y barandillas temblorosas.	Las paredes huecas dejan entrar mucho ruido del parque.	748_xnli.dev	2242_xnli.dev	oup	xnli.dev
es	contradiction	La biosfera se ha expandido, de hecho, más o menos persistentemente explotó, hacia la posible expansión adyacente.	La bioesfera se achica.	579_xnli.dev	1737_xnli.dev	oup	xnli.dev
es	neutral	¿Por qué la solución consistente es la solución correcta?	Cuando se trata de eliminar residuos, ¿por qué es correcta la solución consistente?	2092_xnli.dev	6275_xnli.dev	slate	xnli.dev
es	entailment	Sabol dijo que, de vez en cuando, tiene que hacer una parada en boxes. Aunque incluso esto está organizado convenientemente.	Sabol mencionó que de vez en cuando tiene que hacer una parada en boxes.	2055_xnli.dev	6164_xnli.dev	slate	xnli.dev
es	neutral	Ejecutar silencioso, correr profundo, ejecutar la respuesta	Corre agitando los brazos.	2027_xnli.dev	6080_xnli.dev	slate	xnli.dev
es	contradiction	Necesitamos recursos para reclutar y formar a excelentes maestros.	No necesitamos reclutar maestros, simplemente vienen a nosotros.	1837_xnli.dev	5509_xnli.dev	letters	xnli.dev
es	neutral	¿Podría el estadístico promedio ser la fuente de orden en los organismos?	Existe la teoría de que el promedio estadístico es la fuente de orden en los organismos.	721_xnli.dev	2163_xnli.dev	oup	xnli.dev
es	neutral	Además, ¿cómo podría haberme ayudado si estadía? Y cómo Pitt no le respondió a él: ¿ves? Dijo él, y encogió los hombros.	Les dijo que podía verlo, pero que al final no era gran cosa.	904_xnli.dev	2711_xnli.dev	fiction	xnli.dev
es	entailment	Pequeñas cosas como esta marcaron una gran diferencia en lo que estaba tratando de hacer.	Estaba tratando de lograr algo.	116_xnli.dev	347_xnli.dev	facetoface	xnli.dev
es	contradiction	La figura 3 muestra los resultados básicos de los dos modelos.	La Figura 3 muestra la tasa de crecimiento de la ciudad.	1350_xnli.dev	4049_xnli.dev	government	xnli.dev
es	entailment	La membresía eran entre 30 y 50 hombres adultos por capítulo (llamados moradas) y estaban divididos en dos miembros comunes llamados hermanos disciplantes (hermanos que disciplinan) y oficiales, llamados hermanos de luz.	Las sucursales contenían tanto miembros comunes como oficiales.	525_xnli.dev	1574_xnli.dev	oup	xnli.dev
es	contradiction	De las cinco páginas de agradecimientos personales (en contraste con las dos páginas de bibliografía), se llega a la conclusión de que el diccionario se basa en gran medida en una investigación original.	Este diccionario parece estar plagiado de un diccionario existente escrito por un competidor.	2395_xnli.dev	7184_xnli.dev	verbatim	xnli.dev
es	entailment	Pitt, que observó la escena desde la barandilla del cuarto de baño, nos dice que su señoría tenía la voz tan grave como un pastor de un ahorcamiento.	Pitt fue testigo de cómo su señoría hablaba en serio durante la escena.	760_xnli.dev	2280_xnli.dev	fiction	xnli.dev
es	contradiction	¡Ja! Wolverstone emitió una eyaculación de risa burlona.	Wolverstone no se rió.	1000_xnli.dev	2998_xnli.dev	fiction	xnli.dev
es	neutral	Al otro lado, en la Ciudad de la Música está el Museo de la Música y un salón de conciertos gigante, el Zenith.	El Zenith acoge 1000 conciertos al año.	1074_xnli.dev	3220_xnli.dev	travel	xnli.dev
es	contradiction	Los programas de amigos como Young Library Leaders y Love is Reading Together Week apuntan a los jóvenes e inculcan hábitos de biblioteca a una edad temprana.	Los programas se centraron en lograr que los niños salgan y jueguen.	1871_xnli.dev	5611_xnli.dev	letters	xnli.dev
es	neutral	Se paró cuando vio al capitán Blood, le saludó, como era su deber, pero la sonrisa que levantó el bigote rígido del oficial era tristemente sarcástico.	Podría ver Captain Blood.	998_xnli.dev	2993_xnli.dev	fiction	xnli.dev
es	entailment	Ofrecer una atmósfera profesional para que muchos actores con talento de la comunidad perfeccionen sus habilidades.	Algunos actores usan el teatro comunitario para mejorar.	1827_xnli.dev	5481_xnli.dev	letters	xnli.dev
es	contradiction	Si la inteligencia de defensa se reorganiza para elevar las responsabilidades del director de la DIA, entonces esa persona podría ser el funcionario apropiado.	El director de la DIA no está involucrado con la inteligencia de defensa en absoluto.	1650_xnli.dev	4949_xnli.dev	nineeleven	xnli.dev
es	entailment	Los programas de amigos como Young Library Leaders y Love is Reading Together Week apuntan a los jóvenes e inculcan hábitos de biblioteca a una edad temprana.	Hay programas para que los niños se interesen en la biblioteca.	1871_xnli.dev	5613_xnli.dev	letters	xnli.dev
es	contradiction	Relajo también puede describir una relación de broma, una broma de ida y vuelta, que a través de la risa alivia la tensión y desintegra la causa de la tensión del momento.	El relajo no es gracioso en absoluto.	738_xnli.dev	2212_xnli.dev	oup	xnli.dev
es	contradiction	El Teatro Cívico de Indianápolis ha entretenido a su audiencia con obras de teatro y musicales producidos profesionalmente durante 82 años. Al mismo tiempo, ha ofrecido un espacio para el talento excepcional de nuestra ciudad, pero es cierto que no ha sido tan amplio.	El Teatro Indy Civic solo ha estado funcionando por 2 años.	1994_xnli.dev	5982_xnli.dev	letters	xnli.dev
es	neutral	En este contexto, la reciente publicación del Omni Gazetteer of the United States of America, a pesar de sus 1.500.000 entradas, puede considerarse como solo un primer paso, aunque ambicioso.	El Omni Gazetteer de los Estados Unidos trata de animales.	2456_xnli.dev	7367_xnli.dev	verbatim	xnli.dev
es	entailment	Un oficial del Tesoro describió la postura de la CIA como negligente benigna hacia el Centro de Seguimiento de Activos Terroristas Extranjeros (FTATC), dijo que la CIA considera que el seguimiento financiero tiene una utilidad limitada.	Algunos funcionarios del Tesoro no creían que la CIA valorara el seguimiento financiero.	1741_xnli.dev	5222_xnli.dev	nineeleven	xnli.dev
es	neutral	El 4 de agosto, el presidente Bush escribió al presidente Musharraf para pedirle su apoyo en el tratamiento del terrorismo y para instar a Pakistán a participar activamente contra Al Qaeda.	El presidente Musharraf respondió al presidente Bush de inmediato.	1621_xnli.dev	4863_xnli.dev	nineeleven	xnli.dev
es	entailment	¿Qué aspecto de nuestra política exterior teme más Richard Clarkede que quede congelado o sea abandonado mientras los civiles son asesinados en Ruanda o sean congelados mientras los civiles son asesinados en Kosovo?	A Clarke le preocupa nuestra política exterior.	2161_xnli.dev	6482_xnli.dev	slate	xnli.dev
es	entailment	No hace falta pedir perdón por nuestro papel de liderazgo.	No le debemos a nadie ninguna disculpa por nuestro liderazgo en este asunto.	2216_xnli.dev	6648_xnli.dev	slate	xnli.dev
es	entailment	Estas cajas vienen con cables (se llaman cables en el mercado porque parecen que son más impresionantes) que les permiten conectarse entre sí y a una fuente de alimentación.	Estas cajas pueden conectarse entre sí y ser energizadas con cables.	2478_xnli.dev	7434_xnli.dev	verbatim	xnli.dev
es	neutral	Hay una diferencia entre escepticismo cauto y escepticismo idiota.	El escepticismo astuto es más común que el escepticismo mancuerna.	2152_xnli.dev	6456_xnli.dev	slate	xnli.dev
es	entailment	15 El comandante quiere que hagamos algo y ha usado el lenguaje de la ley para que entremos en acción.	El comandante ha encontrado una manera de hacer que hagamos lo que él quiere.	729_xnli.dev	2186_xnli.dev	oup	xnli.dev
es	neutral	En el enfoque de la subclase, a la categoría básica y de trabajo compartido se les asigna un margen de porcentaje sobre el costo, para obtener su tasa promedio.	El precio es un 10 % superior al coste.	1275_xnli.dev	3824_xnli.dev	government	xnli.dev
es	neutral	No hace falta pedir perdón por nuestro papel de liderazgo.	Nos hemos ganado el respeto y el derecho de ser líderes orgullosos en este tema.	2216_xnli.dev	6647_xnli.dev	slate	xnli.dev
es	entailment	No hemos encontrado indicios de que la idea haya sido informada a la nueva administración o de que Clarke les haya pasado su trabajo, aunque el mismo equipo de funcionarios de carrera abarcó ambas administraciones.	No podemos encontrar pruebas de que Clarke le haya entregado su trabajo.	1518_xnli.dev	4553_xnli.dev	nineeleven	xnli.dev
es	contradiction	Nuestro sistema de control de fronteras debe ser capaz de controlar a las personas de manera eficiente y dar la bienvenida a los que son amigos.	No tenemos tiempo para las bromas cuando lidiamos con los cruces fronterizos.	1609_xnli.dev	4826_xnli.dev	nineeleven	xnli.dev
es	entailment	Las tasas para los estudiantes han aumentado un 12 % desde 1992-92, lo que representa una subida considerable.	La tasa de matrícula se ha incrementado demasiado.	1899_xnli.dev	5695_xnli.dev	letters	xnli.dev
es	contradiction	Durante los años escolares de preescolar y primaria, pensé que está muy enlazado al aquí y ahora.	Los niños de preescolar y primaria suelen soñar con el futuro.	624_xnli.dev	1870_xnli.dev	oup	xnli.dev
es	contradiction	Este es un gran desafío y una gran expectativa para cualquier sistema de intervención.	La mayoría de las intervenciones son perfectas.	1324_xnli.dev	3971_xnli.dev	government	xnli.dev
es	neutral	Para muchos, la filantropía no es más que los grandes gestos de los ricos.	Algunas personas piensan que son demasiado pobres para dar dinero, así que no hacen caso a nuestras llamadas.	1938_xnli.dev	5814_xnli.dev	letters	xnli.dev
es	entailment	Su apoyo ayuda a la sociedad a mantener un cuidado de calidad de las colecciones de animales y plantas y a realizar investigaciones importantes sobre especies raras, incluidas las del Plan de Supervivencia de Especies.	La Sociedad se ocupa de los animales.	1822_xnli.dev	5465_xnli.dev	letters	xnli.dev
es	entailment	... jirones de nubes blancas esparcidas por todo un claro cielo azul.	El cielo es claro y azul, y hay nubes aquí y allá.	1983_xnli.dev	5947_xnli.dev	letters	xnli.dev
es	neutral	Informe de inteligencia, interrogatorio de KSM, 30 de julio de 2003.	El interrogatorio reveló que el sabor favorito de helado de KSM era el chocolate.	1524_xnli.dev	4572_xnli.dev	nineeleven	xnli.dev
es	neutral	De ahora en adelante, la unidad nacional siempre jugó un segundo papel en los intereses étnicos, religiosos y, sobre todo, económicos regionales.	La unidad nacional es más importante que todo lo demás combinado.	1148_xnli.dev	3443_xnli.dev	travel	xnli.dev
es	neutral	Le escribo para agradecerle por sus anteriores regalos a las bibliotecas de IUPUI University y para pedirle que nos vuelva a apoyar.	Le pido que done 100 $ a las bibliotecas de la Universidad IUPUI.	1875_xnli.dev	5624_xnli.dev	letters	xnli.dev
es	neutral	15 El comandante quiere que hagamos algo y ha usado el lenguaje de la ley para que entremos en acción.	Si no fuera por la ley, habríamos desobedecido al comandante.	729_xnli.dev	2185_xnli.dev	oup	xnli.dev
es	neutral	En el panorama de la aptitud física, la imagen, la mutación, la recombinación y la selección pueden confubularse para atraer a las poblaciones en evolución hacia los picos de una buena forma física.	En niveles de aptitud física más altos, es más probable que las poblaciones en evolución sobrevivan.	712_xnli.dev	2134_xnli.dev	oup	xnli.dev
es	contradiction	La conexión entre la nación limitada y la igualdad sin límites tiene connotaciones paradójicas.	La nación no está conectada a la igualdad sin límites.	682_xnli.dev	2045_xnli.dev	oup	xnli.dev
es	neutral	Exigir a los abogados que supervisen los movimientos de los extranjeros elegibles en todo momento del año impondría cargas monumentales a los beneficiarios de LSC.	Si se estableciera este requisito, la cantidad de beneficiarios del LSC disminuiría un 80 por ciento.	1378_xnli.dev	4132_xnli.dev	government	xnli.dev
es	neutral	Gracias al Vaticano II (y una de sus consecuencias poco notorias, un debilitamiento del anticatolicismo americano), los católicos socializan de forma desinteresada con otros cristianos y asisten a sus bautizos, bodas y funerales.	Hay algunas tradiciones exclusivamente católicas.	2175_xnli.dev	6525_xnli.dev	slate	xnli.dev
es	neutral	Pero la pregunta ni siquiera puede hacerse cuando se pierden los detalles.	Aclarar los detalles hará que la pregunta sea más comprensible.	2418_xnli.dev	7252_xnli.dev	verbatim	xnli.dev
es	contradiction	La simplicidad de las líneas románicas de Sant Pau, representa un cambio agradable de la extravagancia del modernismo de Barcelona y la complejidad de la arquitectura gótica.	Sant Pau no tiene líneas románicas.	1031_xnli.dev	3091_xnli.dev	travel	xnli.dev
es	contradiction	Las estimaciones derivadas de los estudios sobre la exposición a largo plazo que justifican una parte importante de los beneficios del Cálculo Base no se ven afectadas.	Todos los cálculos miran a las personas que están expuestas solo una vez.	1317_xnli.dev	3949_xnli.dev	government	xnli.dev
es	neutral	Ofrecer una atmósfera profesional para que muchos actores con talento de la comunidad perfeccionen sus habilidades.	La mayoría de los actores profesionales comenzaron en los teatros de la comunidad.	1827_xnli.dev	5480_xnli.dev	letters	xnli.dev
